game_id,Clusters,season
29401055,1,9
29401057,2,9
29401061,0,9
29401060,0,9
29401068,0,9
29401065,2,9
29401064,2,9
29401063,0,9
29401062,0,9
29401066,2,9
29401067,0,9
29401075,0,9
29401073,0,9
29401072,0,9
29401069,1,9
29401070,0,9
29401071,2,9
29401074,0,9
29401079,2,9
29401078,0,9
29401077,1,9
29401080,2,9
29401081,2,9
29401076,2,9
29401090,2,9
29401087,2,9
29401083,2,9
29401088,2,9
29401084,2,9
29401089,2,9
29401086,0,9
29401091,0,9
29401085,0,9
29401082,0,9
29401092,2,9
29401093,2,9
29401094,1,9
29401103,2,9
29401105,0,9
29401101,2,9
29401102,0,9
29401106,2,9
29401098,1,9
29401100,1,9
29401099,2,9
29401096,0,9
29401107,2,9
29401097,0,9
29401095,2,9
29401104,0,9
49400004,0,9
49400003,0,9
49400001,0,9
49400002,0,9
49400005,2,9
49400007,1,9
49400008,0,9
49400006,2,9
49400009,1,9
49400011,0,9
49400010,0,9
49400012,0,9
49400016,0,9
49400013,0,9
49400014,2,9
49400015,0,9
49400018,0,9
49400017,0,9
49400022,0,9
49400021,0,9
49400020,0,9
49400019,0,9
49400024,0,9
49400023,0,9
49400027,0,9
49400025,0,9
49400026,2,9
49400029,0,9
49400028,0,9
49400030,2,9
49400033,0,9
49400032,0,9
49400031,2,9
49400034,2,9
49400036,2,9
49400035,0,9
49400037,0,9
49400038,1,9
49400039,0,9
49400040,0,9
49400041,0,9
49400043,0,9
49400042,0,9
49400045,2,9
49400044,2,9
49400046,0,9
49400048,2,9
49400049,2,9
49400047,0,9
49400050,0,9
49400052,0,9
49400051,0,9
49400053,1,9
49400054,0,9
49400055,0,9
49400056,0,9
49400057,0,9
49400058,0,9
49400059,1,9
49400060,1,9
49400061,1,9
49400062,0,9
49400063,0,9
49400064,0,9
49400065,0,9
49400066,2,9
49400067,0,9
49400068,1,9
49400069,0,9
49400070,1,9
49400071,0,9
49400072,1,9
49400073,1,9
29500003,0,10
29500012,0,10
29500006,2,10
29500007,0,10
29500010,0,10
29500014,2,10
29500004,0,10
29500001,0,10
29500011,2,10
29500005,2,10
29500008,0,10
29500009,0,10
29500002,0,10
29500013,2,10
29500015,0,10
29500016,0,10
29500018,2,10
29500021,1,10
29500024,2,10
29500017,0,10
29500023,0,10
29500022,0,10
29500020,2,10
29500019,0,10
29500026,2,10
29500028,1,10
29500027,0,10
29500025,2,10
29500030,0,10
29500029,0,10
29500040,0,10
29500037,0,10
29500036,0,10
29500032,0,10
29500034,2,10
29500038,0,10
29500035,0,10
29500039,0,10
29500031,0,10
29500033,0,10
29500041,2,10
29500043,0,10
29500050,0,10
29500049,2,10
29500047,0,10
29500048,2,10
29500045,0,10
29500044,2,10
29500051,0,10
29500046,2,10
29500042,0,10
29500055,0,10
29500052,0,10
29500053,0,10
29500054,1,10
29500066,2,10
29500067,0,10
29500065,0,10
29500063,2,10
29500062,0,10
29500060,0,10
29500057,0,10
29500056,0,10
29500064,2,10
29500059,2,10
29500058,2,10
29500061,0,10
29500072,0,10
29500070,2,10
29500069,0,10
29500074,2,10
29500068,2,10
29500073,2,10
29500075,2,10
29500071,0,10
29500079,0,10
29500076,2,10
29500077,2,10
29500078,2,10
29500081,2,10
29500080,0,10
29500088,0,10
29500087,2,10
29500084,0,10
29500086,2,10
29500082,0,10
29500083,2,10
29500085,0,10
29500092,1,10
29500089,0,10
29500090,0,10
29500091,2,10
29500095,2,10
29500094,0,10
29500097,2,10
29500096,0,10
29500098,0,10
29500093,0,10
29500101,1,10
29500099,0,10
29500102,0,10
29500103,0,10
29500100,2,10
29500107,0,10
29500111,2,10
29500114,2,10
29500108,0,10
29500113,0,10
29500106,2,10
29500104,0,10
29500109,0,10
29500112,0,10
29500110,0,10
29500105,0,10
29500118,2,10
29500123,0,10
29500125,0,10
29500116,0,10
29500121,0,10
29500120,2,10
29500122,2,10
29500115,0,10
29500117,2,10
29500124,0,10
29500119,2,10
29500128,2,10
29500126,2,10
29500127,0,10
29500132,0,10
29500131,0,10
29500130,0,10
29500129,0,10
29500135,2,10
29500134,2,10
29500136,2,10
29500133,2,10
29500140,0,10
29500144,2,10
29500146,0,10
29500143,1,10
29500137,2,10
29500147,2,10
29500142,2,10
29500141,0,10
29500138,2,10
29500139,1,10
29500145,0,10
29500148,2,10
29500149,2,10
29500158,2,10
29500150,0,10
29500157,2,10
29500154,0,10
29500160,2,10
29500151,0,10
29500156,0,10
29500155,0,10
29500152,0,10
29500153,0,10
29500159,0,10
29500167,1,10
29500162,0,10
29500165,0,10
29500166,2,10
29500163,0,10
29500161,2,10
29500168,2,10
29500169,0,10
29500164,0,10
29500174,0,10
29500173,0,10
29500171,2,10
29500170,0,10
29500172,0,10
29500178,0,10
29500177,0,10
29500175,0,10
29500176,2,10
29500183,0,10
29500187,0,10
29500186,2,10
29500179,2,10
29500185,0,10
29500184,0,10
29500182,0,10
29500180,2,10
29500181,0,10
29500189,2,10
29500193,0,10
29500192,0,10
29500191,0,10
29500188,2,10
29500190,0,10
29500195,0,10
29500197,0,10
29500196,0,10
29500198,0,10
29500194,0,10
29500199,2,10
29500200,0,10
29500202,0,10
29500203,1,10
29500204,2,10
29500206,2,10
29500201,2,10
29500207,2,10
29500205,2,10
29500216,0,10
29500214,0,10
29500210,0,10
29500215,0,10
29500213,0,10
29500211,2,10
29500217,0,10
29500212,1,10
29500208,2,10
29500209,2,10
29500219,2,10
29500221,0,10
29500220,0,10
29500218,2,10
29500222,0,10
29500223,0,10
29500225,0,10
29500224,2,10
29500226,2,10
29500232,0,10
29500231,0,10
29500227,2,10
29500230,0,10
29500229,0,10
29500228,2,10
29500235,2,10
29500237,0,10
29500236,0,10
29500233,0,10
29500240,0,10
29500238,2,10
29500239,0,10
29500234,0,10
29500245,0,10
29500243,0,10
29500244,2,10
29500241,0,10
29500242,1,10
29500246,2,10
29500249,0,10
29500251,0,10
29500255,0,10
29500247,0,10
29500253,2,10
29500250,2,10
29500254,2,10
29500248,0,10
29500252,0,10
29500262,1,10
29500258,0,10
29500261,0,10
29500257,2,10
29500263,0,10
29500256,0,10
29500264,0,10
29500259,2,10
29500260,2,10
29500268,2,10
29500270,2,10
29500265,0,10
29500269,2,10
29500267,0,10
29500271,0,10
29500266,1,10
29500273,0,10
29500272,0,10
29500284,0,10
29500282,2,10
29500281,2,10
29500283,0,10
29500274,0,10
29500279,0,10
29500278,0,10
29500275,2,10
29500276,1,10
29500280,2,10
29500277,0,10
29500288,2,10
29500286,0,10
29500289,1,10
29500285,0,10
29500287,0,10
29500291,1,10
29500290,1,10
29500294,0,10
29500292,0,10
29500293,2,10
29500295,0,10
29500304,0,10
29500300,0,10
29500302,2,10
29500303,0,10
29500298,0,10
29500301,2,10
29500296,2,10
29500299,2,10
29500297,2,10
29500310,0,10
29500309,2,10
29500306,0,10
29500308,2,10
29500307,2,10
29500311,0,10
29500305,0,10
29500312,2,10
29500313,0,10
29500316,0,10
29500314,0,10
29500315,0,10
29500317,2,10
29500318,0,10
29500320,2,10
29500319,0,10
29500327,0,10
29500324,2,10
29500322,2,10
29500328,2,10
29500321,2,10
29500330,2,10
29500323,0,10
29500326,0,10
29500325,0,10
29500329,0,10
29500332,0,10
29500331,0,10
29500333,0,10
29500335,2,10
29500337,2,10
29500336,0,10
29500334,0,10
29500339,2,10
29500340,0,10
29500341,0,10
29500343,0,10
29500342,0,10
29500338,0,10
29500347,0,10
29500353,0,10
29500345,2,10
29500348,2,10
29500344,0,10
29500352,0,10
29500350,0,10
29500349,2,10
29500346,0,10
29500351,2,10
29500361,0,10
29500360,2,10
29500365,0,10
29500357,0,10
29500364,1,10
29500359,0,10
29500358,0,10
29500354,0,10
29500355,2,10
29500356,2,10
29500363,1,10
29500362,0,10
29500367,1,10
29500366,0,10
29500375,0,10
29500373,2,10
29500377,0,10
29500372,0,10
29500370,0,10
29500376,0,10
29500371,0,10
29500368,2,10
29500374,2,10
29500369,0,10
29500380,0,10
29500381,0,10
29500383,2,10
29500378,2,10
29500382,2,10
29500379,0,10
29500387,0,10
29500384,0,10
29500388,2,10
29500386,0,10
29500390,0,10
29500385,0,10
29500389,0,10
29500394,2,10
29500392,2,10
29500391,0,10
29500396,2,10
29500398,2,10
29500397,0,10
29500393,2,10
29500395,0,10
29500406,2,10
29500401,1,10
29500407,0,10
29500403,2,10
29500409,0,10
29500404,0,10
29500405,2,10
29500410,0,10
29500402,2,10
29500399,0,10
29500408,0,10
29500400,2,10
29500411,0,10
29500415,0,10
29500418,0,10
29500414,0,10
29500412,2,10
29500413,0,10
29500417,0,10
29500416,0,10
29500422,0,10
29500420,2,10
29500425,2,10
29500421,2,10
29500424,0,10
29500419,0,10
29500423,0,10
29500427,0,10
29500426,0,10
29500432,0,10
29500431,2,10
29500429,2,10
29500428,0,10
29500430,2,10
29500436,0,10
29500433,2,10
29500441,2,10
29500435,0,10
29500434,0,10
29500440,2,10
29500439,2,10
29500437,2,10
29500438,2,10
29500447,0,10
29500446,0,10
29500443,0,10
29500442,0,10
29500444,2,10
29500445,0,10
29500448,0,10
29500450,0,10
29500451,0,10
29500449,0,10
29500452,2,10
29500453,0,10
29500454,0,10
29500459,2,10
29500462,0,10
29500463,0,10
29500457,2,10
29500456,0,10
29500461,0,10
29500455,2,10
29500458,0,10
29500460,0,10
29500464,0,10
29500466,0,10
29500469,0,10
29500465,2,10
29500471,0,10
29500467,0,10
29500470,0,10
29500468,0,10
29500472,0,10
29500474,0,10
29500473,0,10
29500475,2,10
29500476,0,10
29500482,2,10
29500485,0,10
29500477,0,10
29500478,0,10
29500483,0,10
29500486,0,10
29500479,0,10
29500480,0,10
29500484,2,10
29500481,0,10
29500494,1,10
29500496,0,10
29500490,0,10
29500493,1,10
29500497,2,10
29500487,2,10
29500489,0,10
29500495,2,10
29500488,0,10
29500491,2,10
29500492,0,10
29500498,0,10
29500501,2,10
29500502,0,10
29500505,0,10
29500506,2,10
29500504,0,10
29500507,0,10
29500499,2,10
29500503,0,10
29500500,0,10
29500510,2,10
29500508,0,10
29500512,0,10
29500509,2,10
29500511,2,10
29500518,2,10
29500514,0,10
29500519,0,10
29500516,0,10
29500513,0,10
29500515,0,10
29500520,1,10
29500517,2,10
29500525,2,10
29500523,0,10
29500521,2,10
29500524,0,10
29500522,2,10
29500526,0,10
29500530,0,10
29500532,0,10
29500527,0,10
29500536,0,10
29500531,0,10
29500529,0,10
29500533,0,10
29500534,2,10
29500535,1,10
29500528,0,10
29500540,2,10
29500542,0,10
29500541,2,10
29500539,0,10
29500543,2,10
29500538,0,10
29500537,0,10
29500547,1,10
29500548,0,10
29500544,0,10
29500546,0,10
29500551,2,10
29500549,1,10
29500550,0,10
29500545,0,10
29500554,0,10
29500552,0,10
29500553,0,10
29500558,2,10
29500555,0,10
29500561,0,10
29500560,0,10
29500559,2,10
29500557,0,10
29500556,0,10
29500563,0,10
29500564,0,10
29500572,1,10
29500568,2,10
29500562,0,10
29500566,0,10
29500565,0,10
29500571,0,10
29500567,0,10
29500570,2,10
29500569,0,10
29500574,0,10
29500573,0,10
29500576,0,10
29500575,0,10
29500577,0,10
29500585,2,10
29500582,0,10
29500580,2,10
29500579,0,10
29500578,0,10
29500581,2,10
29500584,0,10
29500583,0,10
29500591,0,10
29500590,0,10
29500586,2,10
29500596,0,10
29500593,0,10
29500589,0,10
29500592,2,10
29500595,2,10
29500587,2,10
29500594,0,10
29500588,2,10
29500597,0,10
29500598,0,10
29500602,0,10
29500599,0,10
29500600,0,10
29500601,0,10
29500603,0,10
29500605,0,10
29500609,2,10
29500607,0,10
29500604,0,10
29500610,0,10
29500606,2,10
29500608,2,10
29500611,2,10
29500615,0,10
29500614,0,10
29500613,0,10
29500616,2,10
29500612,0,10
29500620,1,10
29500621,1,10
29500619,1,10
29500618,2,10
29500617,0,10
29500623,0,10
29500622,0,10
29500625,2,10
29500624,0,10
29500629,0,10
29500626,2,10
29500630,0,10
29500627,0,10
29500632,2,10
29500628,2,10
29500631,0,10
29500638,0,10
29500637,2,10
29500633,2,10
29500636,0,10
29500635,0,10
29500634,0,10
29500639,1,10
29500642,1,10
29500644,2,10
29500646,2,10
29500643,0,10
29500645,1,10
29500641,0,10
29500640,1,10
29500650,0,10
29500647,0,10
29500648,2,10
29500649,2,10
29500652,0,10
29500651,0,10
29500654,0,10
29500656,0,10
29500658,0,10
29500659,0,10
29500655,2,10
29500653,2,10
29500657,0,10
29500667,0,10
29500665,2,10
29500662,0,10
29500664,0,10
29500661,0,10
29500669,2,10
29500663,0,10
29500666,2,10
29500668,2,10
29500660,0,10
29500670,0,10
29500672,0,10
29500675,2,10
29500671,2,10
29500673,2,10
29500674,1,10
29500681,2,10
29500682,1,10
29500683,0,10
29500680,2,10
29500676,1,10
29500684,0,10
29500677,0,10
29500685,2,10
29500687,0,10
29500686,2,10
29500678,0,10
29500679,0,10
29500690,0,10
29500693,2,10
29500692,0,10
29500694,1,10
29500689,0,10
29500688,0,10
29500691,0,10
29500696,0,10
29500697,2,10
29500695,0,10
29500700,2,10
29500699,2,10
29500698,2,10
29500701,0,10
29500704,2,10
29500711,1,10
29500706,2,10
29500703,2,10
29500707,0,10
29500710,2,10
29500702,1,10
29500708,0,10
29500709,0,10
29500705,2,10
29500713,2,10
29500714,2,10
29500715,0,10
29500712,0,10
29500716,0,10
29500721,0,10
29500720,0,10
29500717,0,10
29500718,0,10
29500719,0,10
29500722,2,10
29500723,2,10
29500728,2,10
29500730,0,10
29500729,0,10
29500725,0,10
29500724,0,10
29500727,0,10
29500726,2,10
29500735,0,10
29500731,1,10
29500733,1,10
29500732,0,10
29500734,0,10
29500736,1,10
29500746,2,10
29500740,2,10
29500743,2,10
29500745,0,10
29500744,2,10
29500739,0,10
29500742,0,10
29500737,0,10
29500741,2,10
29500738,2,10
29500747,0,10
29500749,0,10
29500751,0,10
29500750,0,10
29500748,0,10
29500758,2,10
29500754,0,10
29500753,1,10
29500757,0,10
29500760,0,10
29500759,2,10
29500756,0,10
29500755,2,10
29500752,0,10
29500762,0,10
29500761,0,10
29500766,0,10
29500765,0,10
29500764,0,10
29500763,2,10
29500773,2,10
29500772,0,10
29500775,0,10
29500767,0,10
29500768,2,10
29500771,0,10
29500776,2,10
29500774,2,10
29500770,0,10
29500769,0,10
29500777,1,10
29500779,0,10
29500778,2,10
29500780,0,10
29500786,0,10
29500789,2,10
29500787,2,10
29500788,0,10
29500781,0,10
29500783,1,10
29500784,0,10
29500785,0,10
29500782,0,10
29500791,0,10
29500790,2,10
29500793,0,10
29500796,0,10
29500797,0,10
29500795,2,10
29500792,0,10
29500794,2,10
29500800,0,10
29500803,2,10
29500799,1,10
29500801,2,10
29500802,0,10
29500798,2,10
29500804,2,10
29500809,0,10
29500810,0,10
29500812,1,10
29500813,0,10
29500806,0,10
29500808,2,10
29500807,0,10
29500805,0,10
29500811,0,10
29500819,2,10
29500820,0,10
29500816,0,10
29500818,0,10
29500817,0,10
29500814,0,10
29500815,0,10
29500821,0,10
29500827,2,10
29500823,1,10
29500822,0,10
29500826,0,10
29500824,0,10
29500825,0,10
29500831,0,10
29500832,2,10
29500829,0,10
29500830,0,10
29500828,1,10
29500835,1,10
29500840,2,10
29500836,0,10
29500833,0,10
29500837,1,10
29500842,2,10
29500839,0,10
29500841,0,10
29500834,0,10
29500843,1,10
29500838,2,10
29500848,0,10
29500849,0,10
29500844,0,10
29500846,0,10
29500845,1,10
29500847,0,10
29500855,0,10
29500851,0,10
29500852,0,10
29500854,0,10
29500850,1,10
29500853,0,10
29500862,0,10
29500856,0,10
29500863,0,10
29500866,2,10
29500860,2,10
29500861,2,10
29500857,0,10
29500865,0,10
29500867,0,10
29500859,0,10
29500858,2,10
29500864,1,10
29500868,0,10
29500869,0,10
29500873,0,10
29500871,2,10
29500881,0,10
29500882,0,10
29500876,0,10
29500872,0,10
29500874,2,10
29500877,1,10
29500879,1,10
29500878,0,10
29500875,0,10
29500880,0,10
29500870,2,10
29500884,0,10
29500883,0,10
29500887,0,10
29500889,0,10
29500890,2,10
29500888,2,10
29500885,2,10
29500886,2,10
29500891,1,10
29500896,2,10
29500894,0,10
29500893,2,10
29500895,0,10
29500897,0,10
29500898,1,10
29500892,0,10
29500903,2,10
29500900,1,10
29500904,1,10
29500901,0,10
29500902,0,10
29500899,2,10
29500914,0,10
29500913,0,10
29500911,0,10
29500909,0,10
29500907,2,10
29500905,0,10
29500908,2,10
29500912,0,10
29500910,2,10
29500906,0,10
29500919,1,10
29500920,2,10
29500917,2,10
29500916,2,10
29500918,0,10
29500915,0,10
29500923,2,10
29500922,0,10
29500925,0,10
29500921,0,10
29500926,0,10
29500928,0,10
29500924,0,10
29500927,0,10
29500933,2,10
29500930,0,10
29500932,0,10
29500929,2,10
29500931,0,10
29500937,0,10
29500941,2,10
29500938,0,10
29500936,0,10
29500939,0,10
29500940,0,10
29500934,0,10
29500935,0,10
29500944,0,10
29500942,0,10
29500946,0,10
29500948,0,10
29500947,0,10
29500943,0,10
29500949,0,10
29500950,2,10
29500945,0,10
29500955,0,10
29500954,0,10
29500953,0,10
29500951,2,10
29500952,0,10
29500965,0,10
29500962,0,10
29500966,0,10
29500958,0,10
29500961,0,10
29500964,0,10
29500959,2,10
29500963,2,10
29500957,1,10
29500956,2,10
29500960,2,10
29500968,1,10
29500967,0,10
29500969,0,10
29500970,2,10
29500973,1,10
29500980,2,10
29500971,0,10
29500979,0,10
29500977,2,10
29500976,0,10
29500974,0,10
29500978,0,10
29500975,0,10
29500972,0,10
29500983,2,10
29500981,0,10
29500982,0,10
29500987,0,10
29500993,0,10
29500989,0,10
29500991,0,10
29500984,2,10
29500985,0,10
29500986,2,10
29500988,0,10
29500990,1,10
29500992,2,10
29500994,0,10
29501000,0,10
29500999,0,10
29501001,2,10
29500995,0,10
29500997,0,10
29500996,2,10
29500998,2,10
29501005,0,10
29501003,0,10
29501004,0,10
29501002,0,10
29501014,2,10
29501012,0,10
29501007,2,10
29501009,0,10
29501011,0,10
29501006,0,10
29501013,2,10
29501015,1,10
29501010,2,10
29501008,0,10
29501018,0,10
29501016,2,10
29501021,0,10
29501019,0,10
29501017,1,10
29501022,0,10
29501020,0,10
29501025,1,10
29501028,2,10
29501026,0,10
29501023,0,10
29501030,2,10
29501027,0,10
29501029,0,10
29501031,2,10
29501024,0,10
29501039,0,10
29501035,2,10
29501037,0,10
29501033,2,10
29501043,2,10
29501042,0,10
29501034,0,10
29501038,0,10
29501041,2,10
29501032,0,10
29501036,0,10
29501040,0,10
29501047,0,10
29501045,0,10
29501049,0,10
29501050,0,10
29501048,2,10
29501051,1,10
29501046,0,10
29501044,0,10
29501052,0,10
29501053,0,10
29501054,0,10
29501057,0,10
29501056,2,10
29501055,0,10
29501067,0,10
29501058,0,10
29501064,1,10
29501063,0,10
29501062,0,10
29501060,0,10
29501061,1,10
29501065,0,10
29501066,2,10
29501059,0,10
29501074,0,10
29501071,2,10
29501068,1,10
29501075,0,10
29501073,0,10
29501069,2,10
29501072,0,10
29501070,0,10
29501076,0,10
29501078,0,10
29501079,2,10
29501080,0,10
29501081,0,10
29501077,1,10
29501086,2,10
29501088,0,10
29501084,2,10
29501087,0,10
29501082,2,10
29501090,0,10
29501085,0,10
29501083,0,10
29501089,0,10
29501094,2,10
29501095,2,10
29501097,0,10
29501096,0,10
29501092,0,10
29501093,0,10
29501091,0,10
29501098,0,10
29501104,0,10
29501100,0,10
29501101,0,10
29501102,0,10
29501103,0,10
29501105,0,10
29501099,1,10
29501106,2,10
29501111,0,10
29501109,0,10
29501107,2,10
29501108,2,10
29501110,1,10
29501118,0,10
29501112,0,10
29501113,2,10
29501116,2,10
29501117,2,10
29501115,0,10
29501114,0,10
29501123,0,10
29501120,2,10
29501122,0,10
29501121,0,10
29501119,0,10
29501124,0,10
29501133,0,10
29501132,1,10
29501125,0,10
29501128,0,10
29501126,2,10
29501129,0,10
29501130,0,10
29501127,0,10
29501134,0,10
29501131,0,10
29501136,0,10
29501138,0,10
29501137,0,10
29501140,2,10
29501135,1,10
29501139,0,10
29501141,0,10
29501144,0,10
29501146,0,10
29501145,2,10
29501143,1,10
29501147,2,10
29501142,0,10
29501152,0,10
29501151,2,10
29501150,2,10
29501149,1,10
29501153,0,10
29501154,2,10
29501148,0,10
29501157,1,10
29501155,0,10
29501159,1,10
29501160,0,10
29501156,0,10
29501158,0,10
29501162,2,10
29501161,0,10
29501170,2,10
29501171,0,10
29501169,0,10
29501165,2,10
29501167,0,10
29501166,0,10
29501163,0,10
29501164,1,10
29501168,2,10
29501176,2,10
29501172,0,10
29501174,0,10
29501175,0,10
29501173,0,10
29501180,0,10
29501181,0,10
29501185,2,10
29501189,2,10
29501178,1,10
29501186,1,10
29501187,0,10
29501183,0,10
29501182,2,10
29501184,0,10
29501177,2,10
29501188,0,10
29501179,2,10
29600012,0,11
29600005,0,11
29600002,0,11
29600007,0,11
29600013,0,11
29600009,0,11
29600014,2,11
29600001,0,11
29600006,0,11
29600010,2,11
29600003,2,11
29600008,0,11
29600011,0,11
29600004,0,11
29600018,0,11
29600023,0,11
29600017,0,11
29600015,0,11
29600019,2,11
29600016,0,11
29600021,0,11
29600024,0,11
29600022,1,11
29600020,2,11
29600025,0,11
29600028,2,11
29600027,0,11
29600026,0,11
29600029,0,11
29600030,0,11
29600035,0,11
29600040,1,11
29600034,0,11
29600033,0,11
29600032,0,11
29600031,0,11
29600038,2,11
29600039,0,11
29600036,0,11
29600037,0,11
29600042,0,11
29600044,0,11
29600043,0,11
29600041,0,11
29600046,0,11
29600045,0,11
29600049,2,11
29600050,0,11
29600051,0,11
29600047,2,11
29600052,0,11
29600048,2,11
29600057,0,11
29600059,0,11
29600061,0,11
29600053,2,11
29600062,0,11
29600055,0,11
29600054,0,11
29600056,0,11
29600060,0,11
29600058,0,11
29600065,2,11
29600064,0,11
29600066,0,11
29600067,0,11
29600063,2,11
29600069,2,11
29600068,0,11
29600074,0,11
29600072,0,11
29600070,0,11
29600071,0,11
29600073,0,11
29600078,0,11
29600076,0,11
29600075,0,11
29600084,0,11
29600086,1,11
29600088,2,11
29600085,0,11
29600081,0,11
29600080,0,11
29600083,0,11
29600087,2,11
29600082,0,11
29600079,0,11
29600091,2,11
29600092,0,11
29600093,0,11
29600089,0,11
29600090,2,11
29600096,0,11
29600095,0,11
29600094,0,11
29600099,2,11
29600103,0,11
29600101,0,11
29600097,0,11
29600102,0,11
29600098,0,11
29600100,0,11
29600112,2,11
29600105,0,11
29600111,2,11
29600104,0,11
29600107,1,11
29600106,0,11
29600109,0,11
29600108,0,11
29600113,0,11
29600110,0,11
29600114,0,11
29600119,0,11
29600117,0,11
29600116,0,11
29600121,0,11
29600123,0,11
29600122,2,11
29600115,2,11
29600118,0,11
29600120,0,11
29600127,0,11
29600128,0,11
29600125,0,11
29600124,0,11
29600126,0,11
29600129,0,11
29600137,0,11
29600135,0,11
29600134,1,11
29600132,0,11
29600133,0,11
29600131,0,11
29600136,1,11
29600130,0,11
29600138,0,11
29600140,2,11
29600145,0,11
29600143,2,11
29600141,0,11
29600142,0,11
29600144,2,11
29600139,0,11
29600150,0,11
29600148,0,11
29600152,1,11
29600153,2,11
29600149,0,11
29600146,0,11
29600151,0,11
29600154,2,11
29600147,0,11
29600155,2,11
29600158,2,11
29600157,0,11
29600156,0,11
29600160,0,11
29600165,0,11
29600161,0,11
29600168,0,11
29600162,0,11
29600163,0,11
29600167,1,11
29600159,2,11
29600166,0,11
29600164,0,11
29600169,0,11
29600170,0,11
29600174,0,11
29600172,0,11
29600171,0,11
29600173,0,11
29600178,0,11
29600175,0,11
29600176,0,11
29600177,2,11
29600186,0,11
29600180,0,11
29600179,0,11
29600184,0,11
29600183,0,11
29600185,2,11
29600182,0,11
29600181,0,11
29600194,0,11
29600188,0,11
29600189,0,11
29600191,0,11
29600187,0,11
29600190,0,11
29600196,0,11
29600195,0,11
29600192,0,11
29600193,2,11
29600197,0,11
29600198,2,11
29600207,0,11
29600203,0,11
29600205,0,11
29600206,0,11
29600208,0,11
29600204,2,11
29600200,2,11
29600199,1,11
29600202,0,11
29600201,0,11
29600212,0,11
29600210,0,11
29600217,2,11
29600214,0,11
29600213,0,11
29600209,2,11
29600216,0,11
29600215,0,11
29600211,0,11
29600220,0,11
29600219,2,11
29600221,0,11
29600218,0,11
29600224,0,11
29600222,2,11
29600223,0,11
29600233,0,11
29600232,1,11
29600227,0,11
29600225,0,11
29600231,2,11
29600230,0,11
29600228,0,11
29600229,0,11
29600226,0,11
29600237,0,11
29600238,0,11
29600242,0,11
29600236,0,11
29600235,0,11
29600234,2,11
29600240,0,11
29600239,2,11
29600241,2,11
29600243,0,11
29600247,2,11
29600244,2,11
29600246,0,11
29600245,2,11
29600256,0,11
29600249,0,11
29600253,0,11
29600251,0,11
29600252,0,11
29600248,2,11
29600254,0,11
29600250,0,11
29600255,0,11
29600263,1,11
29600265,0,11
29600257,0,11
29600259,2,11
29600260,0,11
29600264,0,11
29600261,0,11
29600262,0,11
29600258,0,11
29600270,2,11
29600267,0,11
29600268,0,11
29600266,0,11
29600272,0,11
29600271,0,11
29600269,0,11
29600273,2,11
29600274,0,11
29600282,0,11
29600279,0,11
29600281,2,11
29600283,0,11
29600275,0,11
29600284,0,11
29600280,0,11
29600278,0,11
29600277,0,11
29600285,0,11
29600276,0,11
29600289,0,11
29600287,1,11
29600292,0,11
29600290,0,11
29600286,2,11
29600291,0,11
29600288,0,11
29600295,1,11
29600297,0,11
29600298,0,11
29600294,0,11
29600293,0,11
29600299,0,11
29600296,0,11
29600304,0,11
29600301,1,11
29600303,0,11
29600306,2,11
29600302,0,11
29600307,0,11
29600300,0,11
29600305,2,11
29600310,0,11
29600308,0,11
29600311,0,11
29600316,0,11
29600315,0,11
29600317,0,11
29600313,0,11
29600314,1,11
29600309,0,11
29600312,2,11
29600319,0,11
29600318,0,11
29600321,0,11
29600320,0,11
29600325,0,11
29600322,2,11
29600324,2,11
29600323,0,11
29600329,0,11
29600331,0,11
29600333,0,11
29600330,2,11
29600328,0,11
29600326,0,11
29600332,0,11
29600327,0,11
29600338,0,11
29600336,0,11
29600341,0,11
29600337,2,11
29600340,2,11
29600334,2,11
29600335,0,11
29600339,2,11
29600346,0,11
29600342,0,11
29600345,1,11
29600344,0,11
29600347,2,11
29600343,0,11
29600348,0,11
29600354,0,11
29600351,0,11
29600350,0,11
29600349,0,11
29600353,0,11
29600352,0,11
29600355,0,11
29600356,0,11
29600359,2,11
29600362,0,11
29600361,0,11
29600363,0,11
29600358,2,11
29600357,0,11
29600364,0,11
29600360,0,11
29600365,0,11
29600366,0,11
29600370,0,11
29600367,0,11
29600371,0,11
29600369,0,11
29600368,2,11
29600374,0,11
29600379,0,11
29600375,0,11
29600380,0,11
29600377,0,11
29600373,0,11
29600378,1,11
29600372,0,11
29600376,0,11
29600381,0,11
29600382,0,11
29600389,1,11
29600392,2,11
29600388,0,11
29600387,0,11
29600390,2,11
29600383,0,11
29600391,0,11
29600384,0,11
29600386,0,11
29600393,0,11
29600385,2,11
29600396,0,11
29600399,2,11
29600397,0,11
29600398,0,11
29600395,0,11
29600394,0,11
29600400,0,11
29600405,0,11
29600404,2,11
29600401,0,11
29600403,0,11
29600406,2,11
29600408,2,11
29600407,2,11
29600402,0,11
29600409,0,11
29600413,0,11
29600411,0,11
29600412,2,11
29600410,2,11
29600423,0,11
29600417,0,11
29600422,0,11
29600416,0,11
29600414,0,11
29600420,2,11
29600419,0,11
29600418,0,11
29600421,0,11
29600415,0,11
29600433,0,11
29600425,0,11
29600430,0,11
29600424,0,11
29600426,0,11
29600429,0,11
29600428,0,11
29600432,0,11
29600431,0,11
29600427,0,11
29600436,0,11
29600441,0,11
29600434,0,11
29600440,2,11
