game_id,fga_home,fg3a_home,fta_home,oreb_home,ast_home,blk_home,pts_home,fga_away,fg3a_away,fta_away,oreb_away,ast_away,tov_away,pts_away,season
29400429,96,14,35,24,18,11,104,86,16,21,12,19,21,92,9
28500182,90,0,31,14,23,7,104,93,9,28,13,25,19,97,0
28900220,83,3,41,11,26,4,121,89,9,25,12,22,22,119,4
22200039,96,33,25,16,19,5,117,87,28,15,4,25,20,107,37
20500387,81,21,33,17,13,3,94,75,19,30,12,17,18,91,20
20400617,96,17,25,20,20,2,115,85,24,34,11,29,8,121,19
29700504,80,7,38,19,25,4,103,81,11,27,13,20,14,87,12
20501062,79,20,24,10,25,2,104,65,12,41,7,27,16,115,20
29800302,77,10,27,12,17,3,102,70,12,35,13,22,17,108,13
41700304,81,23,29,9,15,8,111,85,28,30,9,21,10,102,32
21900759,91,35,28,6,18,7,120,82,32,30,7,23,21,127,34
22100841,103,43,15,17,28,5,121,90,32,21,5,37,14,136,36
20600768,82,14,19,9,19,0,82,73,18,24,4,26,13,107,21
20600820,89,15,27,12,26,9,105,76,8,31,6,14,17,90,21
21800496,75,30,22,6,27,8,99,90,26,14,9,24,12,107,33
28700401,85,5,39,7,33,2,116,87,5,43,14,25,23,120,2
21400975,80,21,17,7,28,2,118,91,25,12,11,23,6,99,29
22000371,96,31,19,10,24,6,105,86,37,15,6,29,20,100,35
21600796,106,27,13,17,24,5,118,79,21,30,5,14,16,109,31
22000885,91,28,38,15,23,7,118,101,45,21,10,22,17,114,35
20300751,77,12,25,8,21,3,98,76,14,26,15,25,16,111,18
20800297,75,24,28,10,21,1,104,89,16,17,10,19,8,92,23
22100175,96,41,18,16,22,7,122,98,47,11,12,23,13,113,36
21300479,81,16,17,9,15,6,96,76,22,14,6,21,13,87,28
20500296,77,12,13,10,22,4,92,78,19,23,13,24,13,112,20
21900126,89,32,8,10,30,5,95,80,35,24,8,18,13,80,34
29701116,84,12,29,11,29,13,105,94,15,42,19,26,18,111,12
29000078,89,9,48,11,26,4,128,103,4,36,21,33,18,124,5
22100454,84,31,31,14,26,8,117,83,22,26,11,26,8,107,36
20300145,77,17,23,9,20,9,85,86,27,13,19,22,15,88,18
20900647,81,18,17,13,17,6,78,86,16,20,15,26,11,92,24
20900930,82,13,27,9,21,4,98,97,26,9,15,30,15,112,24
28700631,101,2,22,20,30,8,114,96,6,21,21,25,19,109,2
29000708,79,7,37,13,30,4,129,88,8,13,13,23,20,82,5
21100807,80,15,16,9,19,8,95,83,16,14,10,22,11,85,26
21300740,80,12,26,10,25,2,103,73,22,19,4,25,16,102,28
22000080,84,50,18,5,22,4,102,83,27,13,10,23,16,106,35
20100571,79,11,32,14,25,1,98,62,13,24,4,24,23,109,16
29200864,91,10,19,12,30,6,115,87,7,26,14,19,13,96,7
49000053,98,13,22,19,31,2,117,92,2,32,13,18,7,113,5
20700225,85,14,26,13,24,6,85,79,21,14,7,25,18,84,22
21300435,85,20,24,15,32,4,115,89,23,23,16,12,17,86,28
28500114,97,1,27,22,32,3,118,83,6,27,18,26,22,103,0
22000306,87,28,19,7,28,2,128,75,47,39,10,28,15,117,35
28500465,82,1,43,22,25,7,103,88,2,18,23,20,22,93,0
21100174,82,15,12,12,19,6,77,86,10,7,14,17,9,64,26
28900555,88,15,22,10,24,6,96,87,11,17,15,28,21,110,4
21100939,79,19,27,16,15,6,98,83,33,15,11,26,12,90,26
21000178,74,14,23,5,20,3,82,82,20,24,16,21,13,94,25
22200431,76,31,32,6,23,2,118,80,36,19,5,34,10,112,37
41700224,83,29,20,8,16,5,87,88,38,17,9,15,13,100,32
21900486,83,40,12,8,21,2,97,78,33,23,8,15,17,98,34
21900376,98,49,23,11,27,5,114,87,30,33,9,22,17,127,34
29600151,70,11,41,14,23,3,105,85,20,20,18,25,14,94,11
20500594,73,10,31,9,17,5,80,83,26,11,12,18,13,97,20
21700595,82,22,21,9,31,9,112,93,27,22,12,22,12,109,32
29400398,76,22,28,11,24,2,101,78,15,24,13,25,18,108,9
29400166,86,20,58,10,27,5,127,117,27,27,22,34,18,124,9
40200166,82,9,25,14,32,6,125,92,17,21,17,26,11,103,17
40900134,76,18,25,9,16,2,101,69,21,27,4,19,16,92,24
28500845,99,10,19,18,34,6,116,93,9,33,16,20,10,97,0
28900914,87,9,22,13,20,4,98,73,12,41,11,15,16,96,4
29500677,77,19,23,9,23,3,98,81,11,21,13,26,20,99,10
21800873,96,33,22,11,26,6,123,97,39,18,11,24,13,110,33
20901162,83,22,19,7,27,6,108,76,16,26,7,14,13,89,24
28600524,83,4,33,19,24,5,111,99,6,22,15,22,13,103,1
29900178,88,14,22,14,23,3,87,69,12,37,13,21,17,100,14
20401216,95,13,27,15,29,8,119,85,10,42,10,24,13,115,19
20600585,68,15,41,11,17,0,100,82,23,23,10,25,10,101,21
28800727,79,6,34,14,24,7,99,106,5,10,22,26,14,92,3
21000074,99,22,12,16,24,8,103,81,18,26,8,27,15,113,25
20101052,90,24,16,12,18,9,97,79,17,27,14,22,18,90,16
21900611,96,49,23,12,24,4,107,95,36,29,12,22,8,117,34
29000048,103,10,37,16,28,6,143,90,12,41,8,21,20,128,5
22200531,81,33,26,8,20,3,113,71,30,23,9,26,27,104,37
20200638,73,22,28,6,25,9,86,72,14,30,14,14,16,83,17
28700008,105,11,24,23,38,6,125,85,7,37,7,18,12,108,2
29900885,84,19,11,14,23,3,80,85,15,15,11,31,13,108,14
21000093,75,10,17,9,17,2,83,76,10,20,8,22,13,92,25
21800703,85,23,33,9,26,4,123,95,36,22,20,21,20,114,33
29701144,83,13,25,18,23,2,82,79,9,21,5,31,15,104,12
41000111,74,17,39,15,15,5,97,85,19,15,12,22,9,89,25
40000082,88,10,32,17,28,8,108,76,16,19,9,19,15,91,15
20201043,79,26,23,12,20,6,91,70,6,21,8,20,18,94,17
22000029,102,45,23,11,27,5,128,87,35,32,10,27,16,126,35
20900322,74,10,23,10,17,4,89,83,18,19,13,25,13,111,24
29600606,77,18,22,10,33,4,109,84,19,23,11,25,17,107,11
29100625,97,11,26,17,35,5,123,97,12,25,17,25,12,112,6
22000027,100,34,16,14,36,3,119,96,41,15,10,32,12,114,35
29200434,85,1,22,11,18,16,108,101,7,23,15,16,11,92,7
20801094,92,13,32,13,31,2,134,94,13,23,9,26,13,129,23
29700841,76,22,29,7,22,5,98,83,16,22,9,21,18,93,12
20901024,96,18,32,14,39,7,147,91,32,21,3,25,9,116,24
20100876,83,17,24,10,26,5,117,78,19,30,12,22,17,92,16
21300006,86,17,23,19,15,6,93,66,13,29,7,15,22,87,28
21500900,80,22,21,10,12,5,104,83,26,16,10,21,9,94,30
20700985,94,16,28,18,17,5,98,82,16,29,12,24,14,109,22
21801160,84,37,20,5,28,11,122,99,22,22,18,17,9,113,33
29100071,95,8,41,22,19,7,116,93,5,23,14,21,16,90,6
21700824,84,29,17,7,29,7,106,85,24,19,5,17,7,94,32
21900740,84,34,23,12,28,5,129,90,48,26,17,25,16,102,34
48700038,90,1,26,22,20,5,93,87,4,19,15,24,11,82,2
20201113,85,20,26,10,29,10,115,107,8,25,22,25,16,113,17
22000295,86,38,34,6,23,4,125,100,45,16,10,33,11,147,35
21600746,80,14,32,11,22,7,102,87,28,21,13,15,13,94,31
29100080,85,5,26,22,30,7,98,93,9,23,21,18,12,96,6
22100742,95,37,18,10,35,1,131,88,30,26,4,22,6,122,36
21400927,95,37,17,17,24,3,92,77,25,16,5,20,19,84,29
49400041,86,19,22,10,24,1,101,74,15,39,11,20,13,110,9
29500342,65,10,41,5,21,7,103,82,9,26,14,16,21,96,10
22101060,88,26,23,12,28,4,113,85,30,19,10,23,16,109,36
28500425,85,1,40,16,21,3,119,90,1,31,15,28,16,108,0
29701170,86,9,26,14,25,3,102,87,23,16,8,27,10,95,12
41800401,77,33,32,7,25,6,118,78,31,31,9,29,17,109,33
29400671,78,12,25,14,26,4,106,83,19,7,8,24,19,87,9
22200470,84,33,16,3,42,4,143,83,33,25,9,32,21,113,37
20301094,89,18,9,17,29,5,91,79,18,22,19,15,18,73,18
29800288,82,6,27,14,27,7,99,89,6,15,19,12,16,72,13
21000332,84,18,27,11,22,1,95,75,18,30,8,19,20,101,25
21100764,73,14,20,7,18,9,98,94,15,26,23,10,7,89,26
28900560,80,4,28,12,24,9,108,94,8,20,17,16,15,88,4
21001023,73,23,17,7,20,5,91,83,17,19,9,15,13,97,25
29000011,81,5,32,14,18,6,96,91,4,36,11,29,12,119,5
21900894,83,29,23,8,24,5,99,87,30,32,13,30,10,115,34
20500052,94,15,11,15,30,3,103,78,27,26,7,23,17,110,20
20100830,73,12,29,1,25,12,96,88,18,31,12,8,18,84,16
20300199,68,26,20,11,18,7,70,81,10,19,13,24,9,93,18
20300205,85,14,23,15,31,5,109,76,11,13,5,22,15,98,18
22001054,83,37,23,9,21,8,91,86,32,14,9,29,12,104,35
21900869,92,33,19,13,22,7,103,86,45,30,5,25,16,109,34
29900853,86,13,11,19,32,2,111,75,11,8,5,25,16,78,14
21300053,87,25,25,13,13,6,91,73,21,23,4,26,18,99,28
29100527,88,9,30,14,29,7,118,92,11,28,23,24,14,116,6
21400370,82,30,21,10,24,0,98,76,28,16,6,36,9,127,29
48800038,87,9,29,14,26,5,112,71,14,37,10,19,10,92,3
28800718,86,3,13,15,25,3,88,83,8,8,11,31,12,90,3
21600687,92,23,21,12,26,6,103,82,28,27,5,23,12,113,31
21900033,108,28,17,21,29,7,124,95,34,17,8,30,13,122,34
20600238,81,23,31,14,28,5,112,73,12,41,9,18,14,94,21
40300101,84,12,27,16,23,10,104,72,14,29,12,15,26,88,18
20700730,77,11,29,11,21,4,95,88,17,13,15,25,14,100,22
29700637,74,11,16,13,25,10,86,78,15,25,18,19,19,102,12
40800112,96,16,25,21,26,4,118,80,20,29,8,20,13,115,23
20600720,65,19,44,9,19,2,102,79,19,20,13,19,16,90,21
28900663,99,7,41,20,34,4,135,96,10,27,14,23,19,114,4
28901099,95,8,34,14,37,8,130,106,11,23,20,20,18,88,4
22000660,85,38,20,8,26,7,119,95,34,16,15,21,7,110,35
49600079,72,23,23,8,27,9,100,82,16,18,11,22,11,103,11
28800868,91,11,21,16,29,1,99,76,9,28,9,24,18,98,3
21801170,95,36,20,16,25,5,102,80,24,31,6,25,12,112,33
29300729,74,12,34,15,21,5,92,81,20,24,9,21,17,78,8
29800311,85,16,13,15,23,3,79,78,7,29,14,12,12,85,13
29700384,65,7,36,7,31,3,107,85,11,20,17,21,14,81,12
21800950,98,33,32,15,30,4,135,99,27,19,12,25,12,121,33
42000133,81,27,8,4,28,5,105,81,30,30,13,14,13,94,35
21800807,94,36,17,15,25,5,99,89,37,17,8,17,14,93,33
21900635,83,22,36,12,25,4,119,91,32,21,12,11,12,106,34
29201031,81,4,36,14,26,4,105,87,2,21,16,19,17,106,7
22200605,82,34,18,7,26,1,112,93,26,31,12,24,10,132,37
20000216,94,10,35,11,21,3,109,95,14,29,13,20,19,106,15
28800079,96,3,33,11,34,6,123,95,4,12,15,21,19,104,3
20500796,84,20,18,11,26,8,97,91,20,17,11,19,9,91,20
49100067,82,9,25,15,31,8,94,84,2,25,13,17,12,99,6
20700169,70,15,36,9,21,9,101,87,22,31,12,16,14,90,22
20200340,79,18,20,8,23,5,107,79,10,24,13,21,14,92,17
20400773,94,12,19,22,34,11,111,91,7,15,20,20,14,89,19
29400638,87,18,33,15,28,8,109,86,19,21,10,21,11,98,9
21701086,91,33,15,11,16,5,100,77,18,26,9,22,13,105,32
29300458,78,5,15,8,23,3,82,75,19,22,10,22,16,76,8
21700274,79,32,26,15,24,4,104,73,24,16,3,28,18,92,32
28900123,88,11,29,6,29,6,119,102,3,25,18,28,10,111,4
29600892,73,13,46,10,17,5,104,77,9,28,10,17,20,100,11
29200023,89,6,41,12,30,3,123,93,12,35,17,18,20,104,7
20600591,84,10,17,15,25,7,99,88,14,20,17,16,15,72,21
20100392,85,18,41,11,16,8,123,84,15,29,10,24,21,126,16
20700375,87,16,25,19,19,8,108,82,7,19,7,27,18,105,22
22200725,102,34,16,12,31,2,132,84,29,33,11,26,17,137,37
21800705,87,34,18,5,23,9,91,103,42,19,20,30,15,118,33
29900675,75,18,18,10,16,5,90,70,12,24,13,17,21,100,14
21500304,84,26,35,14,21,5,104,87,34,22,7,17,13,84,30
22100749,100,31,12,21,24,10,115,84,29,21,7,27,12,95,36
29900366,81,9,28,14,14,1,86,80,5,28,10,34,16,106,14
20000823,77,14,33,9,22,8,91,76,16,26,5,20,13,88,15
21001118,90,29,14,13,21,3,97,84,11,16,8,29,11,107,25
49600008,75,9,30,9,28,5,95,73,18,26,11,18,13,77,11
21100975,81,16,9,9,26,11,85,101,16,18,16,24,11,90,26
20300126,80,19,14,10,23,5,101,83,17,19,16,16,14,79,18
21500880,93,14,25,19,21,5,102,81,24,21,8,19,13,111,30
21900570,80,41,16,6,16,3,105,84,30,14,8,31,14,116,34
20500469,82,9,29,10,23,5,118,92,8,32,17,19,12,114,20
29301053,80,19,27,16,26,4,118,91,11,18,11,30,10,101,8
20100429,83,15,7,8,32,2,93,73,17,17,9,24,12,95,16
28800074,120,6,35,17,30,7,146,99,5,50,9,31,25,148,3
21801214,91,42,14,5,26,9,100,88,37,17,7,24,18,120,33
20700358,85,29,29,7,23,2,117,88,24,30,13,24,15,125,22
21500976,84,25,27,6,24,2,111,91,18,22,12,26,13,125,30
28500772,89,3,21,17,25,6,108,79,3,33,9,22,16,98,0
22100421,90,29,15,10,25,3,114,83,38,11,11,24,19,99,36
20800494,72,15,38,8,28,7,105,74,22,24,8,22,19,100,23
29200828,85,12,21,12,20,1,107,104,12,21,26,25,12,122,7
29400806,84,11,31,14,16,9,94,87,16,24,16,26,9,100,9
22200506,85,33,31,14,18,8,116,84,31,31,10,21,16,111,37
29300201,87,12,16,13,28,3,98,78,23,31,11,30,17,117,8
29400082,81,19,16,10,25,9,109,82,23,19,11,19,11,96,9
20900581,85,18,27,7,20,5,104,83,21,39,11,25,14,113,24
21501124,90,25,22,13,19,6,100,77,24,22,5,28,17,103,30
41100176,79,15,25,10,21,6,88,77,10,27,15,20,22,90,26
20700619,77,15,40,6,26,7,107,97,12,26,15,29,15,100,22
21100812,68,10,39,11,16,2,99,78,21,29,13,19,18,94,26
21500455,80,16,22,7,30,4,112,84,29,32,18,16,15,96,30
40700206,73,16,25,16,10,7,74,68,16,13,7,19,17,69,22
40200403,81,13,17,14,17,5,79,67,10,35,9,19,17,84,17
29100510,101,10,37,22,26,6,108,86,9,27,10,22,17,98,6
22000920,87,29,10,6,24,1,110,83,34,17,5,23,12,118,35
49200056,78,17,10,8,30,5,103,84,14,19,20,18,20,90,7
20900539,75,16,21,7,22,7,110,80,23,28,6,23,10,115,24
48800060,81,8,21,13,21,9,108,77,15,34,15,21,14,105,3
28900491,101,21,14,17,42,9,132,97,18,28,18,24,12,107,4
29900114,84,9,24,12,24,3,109,76,18,31,9,19,15,107,14
20000123,67,8,43,9,27,7,99,73,11,36,11,20,23,84,15
20500012,91,21,33,13,30,6,109,93,12,35,18,22,19,105,20
20600992,80,10,18,8,10,3,74,92,25,16,12,29,7,124,21
20400943,77,14,24,7,24,0,110,80,20,30,7,20,8,109,19
41300204,79,15,19,7,22,8,92,73,22,29,9,20,20,95,28
29601173,76,18,26,11,23,8,95,72,15,37,8,24,17,123,11
21601036,72,31,38,9,16,1,104,76,25,25,2,20,10,111,31
20900737,79,21,14,7,26,3,94,79,13,25,11,19,15,101,24
21900069,85,32,28,10,26,7,123,99,48,27,9,21,12,116,34
29000069,100,6,34,9,44,5,138,93,7,25,7,33,21,107,5
29000005,83,7,40,16,27,2,115,84,10,25,15,19,15,104,5
20400017,78,8,32,14,22,5,96,83,15,31,11,21,14,103,19
29600096,77,9,35,11,26,7,105,76,13,28,10,16,19,74,11
29600169,70,12,32,7,24,6,105,78,10,30,11,18,19,91,11
21900052,73,31,45,13,19,6,112,83,39,24,9,28,20,97,34
20900232,81,24,26,13,20,7,96,80,8,19,11,23,10,106,24
22100667,83,42,27,13,26,3,102,85,34,24,11,18,16,86,36
22100381,88,35,22,14,32,7,123,94,39,13,5,29,9,111,36
20800125,73,25,21,12,22,6,85,80,14,13,12,20,19,94,23
29600931,75,26,25,11,20,6,86,73,25,20,14,24,15,83,11
21800582,94,28,20,17,27,2,110,84,38,12,10,13,12,101,33
21701089,87,42,18,12,33,7,117,97,35,9,14,27,13,95,32
22100154,91,32,35,8,30,8,126,99,42,28,14,23,18,123,36
29500150,76,14,26,10,21,2,94,84,9,29,17,20,21,101,10
21500943,84,35,27,10,27,7,119,90,21,34,9,24,15,113,30
29300578,96,8,32,18,33,1,126,83,6,23,12,34,21,105,8
21600523,97,29,12,16,31,5,116,74,16,30,6,26,11,121,31
29900190,81,15,21,16,24,6,106,81,15,20,8,16,6,87,14
29900138,90,11,22,13,25,8,103,100,8,15,11,26,9,107,14
21300715,79,14,20,7,16,7,95,81,18,25,5,20,7,102,28
20700542,84,8,25,17,23,12,105,87,13,28,14,22,10,84,22
20100084,87,12,17,12,21,10,87,79,12,19,9,20,14,84,16
20600960,70,9,29,10,18,7,101,77,12,19,13,20,22,90,21
29100347,88,3,37,16,21,7,101,85,9,15,11,20,23,90,6
20901097,69,24,31,4,29,5,101,79,18,24,10,22,11,103,24
20000615,85,18,24,18,28,5,106,85,11,13,8,23,11,89,15
29400199,102,17,29,21,22,2,94,90,11,31,17,21,12,99,9
29200021,77,6,43,14,19,5,106,80,10,28,15,18,21,94,7
28700605,100,2,40,17,25,4,111,97,4,14,11,36,22,107,2
29200034,87,8,34,12,21,2,106,83,2,41,12,20,18,107,7
22201200,83,31,16,7,24,2,98,97,45,26,17,29,13,114,37
28900684,78,4,24,10,27,3,94,74,2,23,10,19,18,85,4
20200996,74,5,33,11,32,2,107,86,20,13,8,22,13,99,17
20700868,87,19,20,7,29,1,119,86,27,28,13,25,13,111,22
21600188,86,20,16,11,22,4,92,82,31,17,9,22,8,94,31
22001039,95,40,20,12,33,1,122,79,37,20,6,26,11,116,35
21300196,77,17,30,5,20,4,101,86,21,35,13,27,15,113,28
28900388,85,5,30,9,29,7,114,97,11,21,6,32,15,98,4
20800370,73,12,21,8,21,7,88,78,13,27,13,13,14,74,23
20000007,88,25,27,20,22,9,97,83,19,26,17,16,20,93,15
22000269,88,37,29,8,16,4,107,85,26,23,12,19,21,88,35
20600927,72,16,31,8,16,4,89,80,20,28,18,19,16,90,21
20300628,94,16,15,13,29,9,108,96,26,11,12,22,16,99,18
21400587,89,18,12,12,22,4,96,85,31,24,15,17,18,98,29
20900518,83,18,25,10,20,7,106,78,15,28,5,20,15,108,24
41000122,83,11,16,9,21,5,96,90,25,27,20,14,13,93,25
28700526,91,5,36,13,35,2,132,82,4,38,11,34,16,133,2
20300462,86,33,20,11,25,1,111,87,18,23,10,19,14,109,18
21500815,97,30,23,8,28,4,137,92,34,28,14,25,20,105,30
21300690,87,22,37,13,19,4,99,89,16,34,9,36,18,125,28
29400508,78,12,25,9,28,5,100,84,25,21,18,16,16,83,9
21400901,86,28,5,12,24,5,100,83,16,17,7,27,10,102,29
22100186,82,28,15,7,33,10,118,89,23,29,18,16,14,113,36
20600622,72,12,33,16,19,1,92,71,17,27,9,19,11,103,21
21600436,72,27,28,9,15,4,95,83,31,23,10,14,11,96,31
29901031,80,16,20,5,23,4,85,87,8,19,8,28,12,104,14
29900299,87,11,26,19,22,9,105,96,8,15,13,25,10,94,14
48500301,96,6,24,13,39,10,128,96,8,31,15,17,13,96,0
21400029,81,20,24,9,25,7,95,83,21,48,15,13,9,108,29
21500847,83,28,34,10,22,1,111,83,23,26,10,18,15,91,30
20300851,75,9,27,9,24,7,97,95,19,12,19,20,13,92,18
20500403,88,19,23,13,27,4,106,88,12,20,16,28,13,108,20
21100376,83,42,21,17,24,2,102,76,15,17,9,20,13,89,26
29100872,86,15,15,13,20,5,100,91,5,21,19,33,8,116,6
29100682,92,11,15,8,26,8,110,98,7,33,19,24,11,117,6
20100013,88,25,31,18,20,4,92,75,16,27,8,21,19,95,16
20901044,72,9,38,13,19,3,89,74,12,22,8,28,9,99,24
29501064,92,21,33,12,29,4,130,92,21,20,10,30,17,121,10
20900098,82,13,27,10,20,4,115,77,30,29,6,32,13,119,24
20000551,77,19,34,8,21,4,108,76,10,25,11,18,18,89,15
21000323,88,30,27,19,16,6,98,85,7,22,14,23,17,104,25
28900643,89,7,34,19,28,7,106,84,10,20,6,28,14,96,4
21000647,88,17,34,22,12,5,101,86,26,21,9,21,11,98,25
20800833,92,27,16,14,38,0,116,79,25,31,10,17,16,87,23
28900148,87,3,25,14,23,6,108,84,2,26,15,25,15,100,4
20500446,71,12,22,12,21,10,90,71,19,20,9,15,18,80,20
21700026,92,29,38,10,17,9,130,93,26,33,5,22,18,132,32
28900400,96,4,20,12,36,7,105,77,3,43,11,25,19,114,4
29901048,69,16,26,11,17,5,88,65,11,31,6,19,12,84,14
20200214,85,14,23,13,18,6,82,88,19,25,15,17,13,75,17
29600612,78,12,14,7,24,11,88,84,16,16,17,20,18,91,11
29400149,85,10,40,13,24,5,123,97,11,40,22,20,16,124,9
21000451,81,20,25,12,20,6,100,85,8,29,15,15,14,93,25
20500774,93,14,22,8,27,5,101,90,25,10,13,33,22,116,20
20300421,86,20,14,16,24,3,104,91,19,18,18,23,11,98,18
20500283,85,25,23,10,25,4,95,72,15,25,3,26,12,107,20
29300900,89,7,38,21,21,8,100,82,9,34,15,19,19,91,8
20800977,87,34,30,13,18,2,123,86,28,41,12,18,12,126,23
29200801,77,12,18,12,20,3,95,76,6,40,10,27,8,101,7
21701184,87,25,23,9,18,4,97,79,33,23,7,24,18,103,32
20000978,79,13,16,10,30,0,109,66,8,31,8,16,17,81,15
29200681,81,4,51,16,25,17,123,106,13,24,16,25,11,116,7
40300301,83,15,23,16,14,7,78,73,12,15,13,21,21,74,18
21700665,88,39,17,11,24,5,116,81,24,21,8,24,11,98,32
21000625,89,21,36,22,26,4,126,82,16,33,12,23,19,111,25
28700356,90,3,31,17,29,8,109,91,7,21,16,27,14,108,2
21800316,90,38,24,7,25,6,131,103,30,20,17,27,15,128,33
20000715,83,13,25,12,28,9,104,87,13,36,15,24,11,107,15
20000236,70,12,31,10,23,7,94,74,13,24,8,23,15,89,15
28500002,74,2,49,9,33,5,117,99,12,18,14,25,16,99,0
21000607,83,18,28,11,25,10,109,80,14,24,11,28,16,100,25
22100740,82,23,24,8,27,7,119,85,46,21,11,20,18,109,36
29700415,91,11,24,18,28,1,105,86,9,33,15,20,18,98,12
20600359,88,21,42,8,25,5,134,91,18,36,12,25,25,126,21
20500573,78,18,24,6,25,6,106,88,23,17,8,18,13,93,20
21300489,83,22,19,14,20,9,99,68,9,26,5,15,17,82,28
21000989,82,30,34,15,11,3,93,70,12,27,5,19,15,106,25
29300131,86,13,21,9,18,1,103,83,6,14,7,29,11,118,8
20200522,73,15,22,9,21,9,87,81,8,22,13,16,10,85,17
29300534,74,8,47,18,19,13,113,87,4,19,13,19,17,106,8
20900584,91,15,27,13,28,5,125,84,23,25,10,20,15,99,24
28800933,76,4,56,13,27,8,122,90,11,27,15,37,12,116,3
28800502,99,10,32,10,30,3,142,100,6,32,21,24,19,138,3
28900266,89,9,23,17,9,8,78,85,4,21,10,21,13,102,4
29100911,96,18,13,16,22,5,97,87,8,23,6,26,6,100,6
29500258,95,22,21,26,18,3,94,78,14,21,7,18,16,103,10
28600367,93,5,26,15,18,3,108,86,7,31,16,24,18,103,1
20701004,81,16,30,10,25,8,122,93,27,38,16,15,9,105,22
21901300,81,44,33,5,28,5,131,98,38,29,12,18,8,134,34
21000755,85,16,21,16,24,4,86,83,22,22,15,18,17,105,25
29400001,83,9,43,12,18,9,100,84,17,54,18,24,17,121,9
20400726,75,17,16,8,15,6,80,79,18,17,14,26,16,91,19
28900183,87,7,30,11,31,6,127,90,15,27,17,24,15,122,4
21501153,90,21,29,11,22,4,100,91,30,22,9,30,12,107,30
28900746,94,7,26,18,17,3,107,76,10,35,12,20,12,112,4
20600669,85,22,39,16,26,3,124,76,20,39,10,14,20,97,21
29100162,101,14,43,26,22,7,116,95,5,28,21,28,17,111,6
41200115,81,22,20,9,13,1,86,70,22,17,5,20,17,92,27
28700632,97,2,29,14,21,1,101,91,2,24,13,31,18,108,2
29200683,85,7,23,15,26,10,99,89,11,16,14,27,15,95,7
29000389,85,6,21,11,28,10,113,85,5,22,12,18,18,86,5
29100627,82,9,33,10,18,7,95,88,7,24,16,19,16,112,6
20500261,84,7,27,16,12,9,84,83,16,20,13,30,16,97,20
20800398,77,18,28,10,26,5,108,80,23,23,11,15,22,101,23
28500369,89,1,37,21,25,2,117,90,1,27,14,25,10,107,0
20500203,76,10,25,11,15,5,90,94,14,18,17,14,10,84,20
28800742,93,2,17,15,30,4,105,83,9,30,7,28,16,103,3
29701068,82,8,30,20,18,5,86,80,9,33,19,16,15,87,12
21300113,77,21,25,10,15,2,83,82,12,30,12,16,12,89,28
41900217,75,28,19,7,17,6,87,86,38,23,10,19,12,92,34
29300612,91,9,28,19,25,9,107,91,3,20,18,28,19,104,8
49800007,78,13,30,11,26,7,101,73,14,23,9,20,14,100,13
21100109,77,11,29,15,27,4,97,77,14,19,10,19,20,90,26
29000950,82,4,32,13,23,9,124,85,4,28,13,27,19,107,5
21400518,88,28,32,10,27,4,117,98,28,34,20,19,12,91,29
29800723,78,24,34,11,30,2,119,86,17,21,11,24,14,91,13
20500852,84,12,18,10,17,4,99,74,16,26,5,15,17,93,20
21501036,78,21,18,14,17,6,87,82,36,10,7,24,11,79,30
21100581,79,18,23,11,23,4,92,80,19,21,9,33,13,110,26
21700709,79,21,39,10,26,5,102,93,40,22,10,25,13,113,32
29000629,84,10,42,15,24,9,127,91,4,23,12,35,15,114,5
21500736,84,27,14,6,27,10,86,92,20,25,11,28,19,124,30
21000033,88,28,25,18,16,6,95,76,13,30,9,22,15,100,25
21400919,80,21,15,9,22,6,98,79,23,25,7,19,11,104,29
21801089,96,30,23,21,25,2,108,88,39,19,12,29,12,113,33
21100746,87,17,12,17,20,9,75,83,15,16,13,18,11,87,26
29700999,77,17,28,12,15,2,81,74,10,25,8,19,15,86,12
20700075,82,13,24,8,24,9,110,89,21,24,15,19,12,98,22
20000207,77,21,30,14,18,9,93,81,16,29,17,24,12,105,15
29800032,69,15,48,9,16,5,106,80,11,29,15,25,17,103,13
21401012,80,31,24,8,28,6,107,87,28,14,11,28,18,102,29
22200626,88,36,27,9,30,3,114,86,33,33,5,28,11,133,37
29701034,74,4,30,15,19,1,83,77,8,24,14,24,10,99,12
29100848,86,8,29,8,18,8,103,86,2,37,14,26,15,114,6
20300812,83,17,23,8,29,10,104,78,22,24,12,16,17,100,18
20900332,72,11,30,8,18,4,104,72,19,25,5,19,18,95,24
21400670,76,18,26,7,25,6,103,78,12,25,13,14,18,94,29
20400771,82,15,16,9,17,0,75,72,17,24,6,25,19,93,19
22101131,89,41,18,5,28,3,116,88,38,23,9,26,11,118,36
20600122,73,14,30,12,16,5,92,73,7,24,8,14,18,76,21
21700253,91,28,40,14,23,5,129,99,33,22,9,25,13,124,32
21800857,92,38,30,9,32,8,129,84,40,39,4,27,18,120,33
21600341,81,28,31,9,18,5,99,92,42,30,16,26,15,102,31
29400473,82,20,19,14,31,5,93,77,14,27,13,21,17,97,9
28800608,98,9,33,12,32,7,127,107,7,30,21,30,16,129,3
20800528,82,28,32,14,28,5,121,80,20,33,10,16,10,87,23
20700154,75,21,28,9,17,5,105,80,19,23,11,19,11,99,22
20500655,86,10,31,16,19,1,99,86,23,14,8,32,10,123,20
28800639,88,4,27,10,29,6,109,85,6,21,11,20,12,106,3
20800022,73,8,39,9,15,7,96,84,8,30,13,11,21,80,23
