game_id,fga_home,fg3a_home,fta_home,oreb_home,reb_home,ast_home,blk_home,pts_home,fga_away,fg3a_away,oreb_away,ast_away,tov_away,pts_away,season
20300587,77,17,21,20,50,20,6,88,77,20,11,20,12,83,18
29100005,92,3,33,11,44,29,7,111,84,5,11,19,12,108,6
21900190,84,34,24,4,40,18,7,86,101,33,15,26,10,115,34
21000237,84,13,18,10,45,29,5,102,81,9,11,18,6,86,25
41600152,61,23,32,5,39,14,4,96,82,27,9,19,10,82,31
20100945,78,13,22,10,43,20,12,85,78,11,12,13,19,68,16
29201086,82,12,29,12,43,28,2,109,82,19,13,21,12,104,7
29900546,80,11,30,19,51,14,9,86,93,14,15,27,11,104,14
20300648,80,18,25,6,38,26,4,101,75,15,7,15,23,79,18
21300065,71,15,14,7,29,17,5,84,78,13,13,16,14,99,28
28700427,87,7,26,9,39,29,7,119,84,11,14,19,20,100,2
20400823,86,24,33,12,45,23,3,108,81,22,11,26,14,110,19
20900628,78,20,18,6,37,25,7,98,89,25,16,19,14,95,24
21100332,93,13,28,23,61,28,10,106,87,19,11,13,9,89,26
21700571,77,17,29,5,28,26,4,110,86,33,12,25,11,129,32
21600467,92,43,30,10,47,28,4,131,101,30,16,17,19,115,31
21300945,80,21,9,9,33,26,8,99,89,31,21,24,19,90,28
29901163,73,8,34,13,41,23,4,100,70,9,7,19,8,93,14
49400058,71,23,26,10,32,26,6,105,76,16,13,23,17,101,9
20000770,84,19,21,17,41,32,4,104,75,17,8,22,14,94,15
20200652,87,19,22,21,56,18,8,77,84,14,13,15,16,75,17
20400675,77,17,24,14,41,22,5,97,89,16,17,18,11,94,19
29100667,84,11,19,9,45,26,4,103,84,9,12,24,14,99,6
22100554,82,31,26,8,33,28,10,104,102,35,23,24,13,118,36
21500980,80,24,29,9,44,24,8,116,86,21,12,20,20,100,30
29500495,88,19,23,10,37,21,6,104,81,17,13,17,11,115,10
20100795,75,6,16,10,42,17,7,92,80,13,11,17,15,80,16
21500854,96,18,15,10,44,27,1,92,85,19,6,26,16,108,30
29200431,87,3,33,18,49,20,7,104,86,10,15,21,19,98,7
29400144,92,20,20,14,41,25,2,105,85,18,17,32,18,113,9
20600980,74,5,25,7,41,20,3,83,71,21,9,15,9,95,21
49800084,63,12,35,5,41,18,9,80,82,14,10,8,10,67,13
21300593,75,17,23,4,34,31,6,96,79,21,8,16,13,104,28
29600284,76,10,25,12,44,24,3,90,78,11,11,22,14,92,11
21301090,70,23,35,6,35,28,7,103,81,10,14,17,20,100,28
29800619,76,13,31,15,43,20,4,88,79,21,16,16,16,95,13
28700884,76,4,39,7,34,25,6,120,86,12,8,26,20,109,2
29100636,76,3,46,10,34,23,7,98,84,15,17,25,21,100,6
29001058,81,9,27,13,36,23,7,93,72,12,14,10,20,97,5
20000592,82,31,15,9,36,26,7,105,68,17,7,19,15,91,15
20501174,75,15,32,14,47,18,10,91,72,19,6,21,16,87,20
28600729,80,2,25,13,48,17,5,98,88,8,11,21,13,95,1
21000160,76,13,13,11,40,32,2,114,80,22,18,12,16,83,25
20000706,78,12,30,10,44,17,2,99,87,20,19,21,11,97,15
29700639,75,8,36,14,37,12,3,83,79,9,16,25,11,103,12
20100851,81,18,28,13,44,26,3,107,76,16,8,19,17,95,16
29800102,75,6,42,18,49,26,3,88,73,6,10,21,9,95,13
29701077,79,7,14,7,42,24,9,88,84,10,14,24,12,85,12
29100899,99,6,20,22,55,23,4,99,98,5,17,27,8,104,6
20600935,67,14,17,9,32,26,1,80,72,11,11,28,15,98,21
21900320,83,40,17,10,34,23,6,104,88,38,15,35,18,111,34
22100063,84,36,31,13,48,22,6,116,96,50,21,27,22,96,36
20400301,87,21,30,21,48,26,5,105,84,16,11,30,12,98,19
21500801,82,14,32,15,58,24,4,99,88,32,9,25,14,92,30
21800220,85,25,24,9,40,24,5,112,80,33,9,23,21,104,33
21700277,84,25,26,14,42,20,4,86,81,25,8,22,11,106,32
28600019,86,5,30,11,42,32,5,113,97,4,16,24,20,106,1
29300030,86,8,36,20,54,22,11,110,90,8,17,19,16,95,8
22000306,87,28,19,7,39,28,2,128,75,47,10,28,15,117,35
29900436,84,6,18,16,45,30,11,91,85,11,13,23,12,88,14
29800355,82,8,23,10,35,24,3,85,79,14,18,23,19,100,13
21500242,85,17,20,12,49,25,9,108,87,26,12,28,18,88,30
29601039,70,21,29,11,47,21,5,97,85,16,11,24,13,87,11
21700575,86,30,26,11,46,20,9,100,84,27,12,21,14,102,32
29200672,90,6,26,18,55,33,7,108,93,4,13,24,17,95,7
20701040,76,20,11,3,43,16,10,81,91,19,16,16,8,88,22
21800736,88,29,29,14,52,35,1,122,93,36,15,18,12,108,33
29900983,79,7,17,7,38,23,4,95,82,9,10,16,12,83,14
21501163,98,35,8,9,46,35,5,117,86,17,6,30,18,124,30
29500648,78,19,35,11,33,19,3,124,88,13,18,18,9,128,10
21000333,80,17,17,11,41,19,2,88,78,13,10,20,19,84,25
29200881,88,6,29,20,39,26,8,118,84,6,11,20,13,116,7
21400639,89,28,19,13,45,16,6,89,87,19,10,23,16,90,29
20000509,88,11,14,14,40,21,7,70,74,10,14,25,17,83,15
40000072,86,22,28,16,54,30,4,111,77,16,6,15,13,82,15
28600942,91,5,19,11,45,31,3,105,81,4,12,21,21,85,1
21801207,109,40,17,16,47,27,4,129,101,42,14,28,16,133,33
21700151,75,25,32,3,39,21,5,99,91,30,11,26,12,113,32
20001149,97,14,38,15,50,29,5,124,94,13,15,21,18,129,15
21400929,78,20,15,10,44,25,6,91,81,28,14,19,17,85,29
48600032,86,7,24,10,45,27,9,102,97,7,15,20,11,89,1
21400886,89,21,16,11,38,20,1,110,90,30,17,26,15,108,29
29800468,73,16,20,11,38,29,3,88,61,5,8,19,9,87,13
29400914,78,19,19,10,33,22,2,98,67,19,8,21,14,102,9
20601051,79,11,45,14,50,22,5,103,73,18,9,17,14,97,21
20000593,71,8,20,6,40,24,11,82,80,8,12,23,19,73,15
21001051,64,6,24,5,26,16,7,81,79,18,10,30,12,114,25
21600295,88,30,15,14,43,32,7,103,81,21,14,16,18,100,31
28600767,87,4,29,11,45,19,11,107,99,3,13,23,9,117,1
28500068,97,1,25,15,49,27,8,105,88,4,14,23,24,97,0
29900746,94,15,19,22,51,24,4,89,70,19,6,15,12,91,14
21000298,70,22,23,7,38,29,4,109,75,8,7,22,15,84,25
21700447,81,24,15,6,40,13,5,95,86,37,8,21,12,94,32
28800417,79,6,39,14,44,15,4,93,85,7,8,27,18,102,3
20000933,81,13,32,21,41,17,7,83,81,12,16,28,19,102,15
20800958,84,17,17,8,36,28,3,98,76,24,11,24,16,109,23
29900056,74,8,38,15,36,17,3,80,72,9,15,30,29,103,14
21801206,89,28,29,17,58,22,5,115,95,33,12,24,11,108,33
20100441,90,12,13,12,39,20,2,81,77,9,12,23,16,102,16
29000155,95,9,10,10,29,37,3,102,93,3,17,32,16,113,5
29000540,93,14,18,16,44,28,6,127,75,5,19,21,25,98,5
29900674,83,11,22,16,46,30,6,105,85,27,18,15,18,93,14
28800619,91,5,26,13,48,34,9,119,96,4,16,23,12,110,3
21300881,82,22,21,11,47,22,7,97,81,21,11,23,10,108,28
21300415,81,13,21,12,47,16,10,81,84,16,11,17,15,89,28
29900042,106,14,23,33,59,27,11,97,89,13,10,26,9,120,14
21100321,84,19,25,10,44,16,10,86,81,20,15,17,16,95,26
20900366,81,17,23,15,45,17,4,86,73,13,7,20,13,100,24
28700251,103,8,20,14,37,30,8,109,99,0,20,26,21,120,2
21300434,83,20,25,10,51,23,4,108,86,32,4,23,17,103,28
49400013,79,21,30,18,41,22,3,92,75,13,12,25,13,99,9
29900237,94,17,24,24,50,19,8,84,83,12,13,15,12,103,14
21500924,89,15,24,14,46,25,4,99,83,21,10,14,12,100,30
21400271,87,28,15,13,35,21,5,104,79,21,8,15,9,123,29
21000447,69,12,28,7,33,19,4,96,76,19,10,21,25,85,25
22000328,92,10,17,11,37,21,6,99,79,34,8,22,16,121,35
20600291,66,16,34,7,39,15,2,82,70,4,7,20,18,89,21
29500586,93,27,26,13,41,25,2,103,85,12,16,26,19,112,10
21300596,82,20,20,11,52,27,10,103,97,19,16,17,17,78,28
21500643,92,24,24,17,56,24,4,91,84,33,7,21,19,88,30
29700424,78,14,31,14,32,28,8,104,79,8,17,25,14,115,12
21300312,83,23,19,11,38,23,3,103,82,23,8,30,14,116,28
21300389,91,21,10,11,45,31,3,108,91,21,14,17,15,109,28
22100588,85,34,24,5,41,32,7,121,92,29,12,21,12,111,36
29100054,88,6,28,12,42,24,9,106,94,7,23,12,30,82,6
20500771,86,14,29,15,51,20,4,102,76,14,10,14,14,86,20
28900081,78,2,37,12,40,24,5,108,85,5,15,19,14,107,4
20700464,74,17,21,5,28,20,2,98,73,17,11,18,20,103,22
28600925,98,4,39,17,42,27,5,110,105,2,22,27,19,142,1
29600067,73,21,20,12,43,20,5,84,86,23,19,23,17,91,11
29000594,105,15,38,18,52,22,6,126,90,10,12,18,18,125,5
29200661,95,2,28,27,62,20,12,100,82,11,11,20,18,88,7
28800404,97,5,27,15,44,21,5,116,94,10,17,20,18,106,3
20700226,76,16,23,8,37,14,3,91,78,16,8,12,12,88,22
29000576,95,10,25,27,49,24,3,98,87,0,18,24,11,107,5
21000069,71,28,32,13,50,16,3,105,84,22,7,20,12,90,25
21700554,91,31,25,9,48,16,3,98,89,34,9,25,16,116,32
29900784,76,10,27,19,48,21,6,78,76,11,12,20,12,91,14
21800245,88,36,22,13,51,21,3,104,94,41,13,30,18,98,33
20301029,82,12,22,11,53,20,4,90,83,19,9,22,12,89,18
28600937,106,4,25,19,58,39,3,126,90,8,13,31,16,117,1
21000357,81,14,26,17,50,15,5,86,79,18,15,18,18,73,25
20401129,105,35,19,24,57,32,6,127,97,32,13,30,13,119,19
21100473,74,22,25,10,36,21,3,97,79,13,11,17,13,93,26
20901020,86,13,22,18,51,16,3,93,86,15,17,17,17,92,24
29701126,84,13,19,12,48,23,9,99,81,13,15,16,14,81,12
20300347,62,10,14,6,36,23,3,87,72,16,11,14,12,76,18
20001109,91,18,36,18,56,20,2,98,83,13,9,20,13,89,15
28500412,94,3,33,26,52,29,9,113,86,5,14,28,25,102,0
22101045,97,30,21,10,45,24,4,120,94,43,10,34,9,134,36
29300517,72,3,32,10,35,21,7,88,71,6,13,19,18,96,8
20600667,72,14,40,16,44,21,3,115,71,19,5,24,11,116,21
20201036,84,9,15,11,51,22,7,93,100,7,19,19,14,83,17
29900052,79,14,37,13,48,19,10,97,99,6,21,18,20,102,14
22000756,86,28,9,13,50,23,4,104,80,23,7,16,19,86,35
20201056,80,17,20,17,48,27,5,109,77,13,11,20,12,87,17
28900751,90,7,31,8,38,30,1,131,80,13,9,27,18,125,4
20301165,75,15,16,11,42,29,6,101,77,20,8,21,26,79,18
29200793,90,8,44,19,45,20,4,109,77,3,12,25,25,95,7
29800017,66,7,60,12,42,15,6,111,91,9,17,14,9,106,13
29100898,80,11,31,14,46,16,2,96,94,11,11,22,9,125,6
41500216,84,21,20,7,41,15,6,103,82,16,8,10,10,91,30
21900713,91,39,11,11,39,22,2,100,88,34,10,32,13,120,34
20901172,92,11,15,14,47,20,3,116,82,19,7,18,12,94,24
21801162,80,30,22,4,45,23,6,117,94,34,11,26,11,111,33
29200134,87,6,28,15,58,20,14,114,98,7,12,19,12,99,7
21900060,86,27,12,3,34,30,2,125,88,30,11,30,20,113,34
20300130,87,8,20,14,57,24,17,91,98,11,16,16,11,88,18
20700409,88,22,27,11,39,21,2,104,82,22,10,21,16,108,22
28700262,80,9,22,12,39,20,4,83,79,4,12,25,18,91,2
21001024,73,22,23,9,44,22,5,93,71,10,6,19,13,77,25
20900669,84,19,23,11,40,21,9,86,90,17,14,20,17,96,24
29000992,80,11,36,10,37,21,1,98,89,13,19,31,13,115,5
29601171,87,33,21,13,48,25,3,112,99,24,18,24,14,102,11
21501228,85,25,15,8,47,19,3,101,83,30,8,27,14,96,30
20301154,65,9,31,10,41,15,7,82,66,13,4,12,20,69,18
21300794,81,15,21,16,40,21,3,93,74,16,2,25,15,103,28
21700572,92,32,17,7,34,33,2,124,78,28,8,25,19,127,32
20000544,92,7,27,17,51,33,3,116,82,23,8,14,10,104,15
29200388,83,6,31,13,43,29,5,114,75,5,8,28,20,100,7
20001074,79,5,31,17,45,15,3,84,76,17,9,28,19,86,15
29300912,81,6,34,17,50,33,7,110,88,13,21,21,17,101,8
20901034,87,14,38,20,53,13,8,97,76,21,8,19,13,102,24
20201079,82,6,31,9,39,24,3,99,87,12,12,27,13,105,17
21000815,68,26,30,7,33,25,3,102,70,17,9,15,20,78,25
21600147,92,16,16,4,47,25,9,104,88,27,13,16,15,88,31
20800444,85,35,31,11,36,25,1,110,79,14,11,16,15,117,23
20100933,73,10,35,10,35,22,3,98,86,13,16,21,10,103,16
41100161,86,17,15,11,52,22,15,103,90,14,16,17,10,88,26
28700094,91,10,17,18,44,32,7,99,86,3,15,25,20,91,2
21401203,85,32,12,13,45,30,7,109,83,25,8,21,8,97,29
20200700,81,19,7,8,36,16,7,87,75,14,11,13,14,101,17
29700486,83,15,25,11,43,29,9,100,86,14,20,17,16,79,12
21400166,83,26,13,7,35,24,6,96,80,10,15,16,13,92,29
28600117,82,1,43,13,45,20,10,115,90,4,19,19,19,99,1
20801212,88,15,21,12,54,21,5,113,82,12,8,19,11,83,23
21400711,82,13,21,12,35,19,1,90,87,32,18,16,13,106,29
20000969,78,15,28,10,47,22,9,102,83,5,8,15,14,81,15
20400415,74,7,35,13,36,21,9,101,78,5,14,22,15,90,19
21000774,82,11,26,13,42,23,5,104,82,17,12,14,13,103,25
28600614,84,2,27,13,40,31,15,102,82,0,12,28,23,98,1
29000083,103,0,13,20,54,31,16,108,94,7,18,22,15,102,5
29500579,83,25,16,14,42,25,4,96,70,25,10,19,18,84,10
20100136,76,13,35,10,37,22,6,98,80,11,12,28,12,93,16
29000135,85,5,45,14,44,21,4,109,95,3,16,19,16,107,5
21500973,85,22,18,7,40,30,1,105,81,28,9,24,14,112,30
29100688,103,8,22,14,46,25,3,129,92,11,12,24,16,116,6
21000980,76,17,19,12,44,27,6,102,78,16,12,23,21,74,25
29500583,76,21,11,3,25,27,2,88,79,19,18,21,17,100,10
20600298,85,21,33,12,43,23,1,117,84,26,11,25,13,115,21
20400175,77,10,31,10,45,18,2,78,72,14,9,18,13,77,19
22000435,89,27,32,15,47,19,4,110,88,18,17,19,13,116,35
29500346,81,8,24,9,35,20,2,80,74,17,8,26,20,101,10
20900029,90,9,25,12,48,26,5,111,74,13,3,18,11,98,24
28600476,90,6,31,17,51,26,7,115,99,6,20,22,14,119,1
29000309,84,7,16,11,44,24,6,84,80,17,8,25,8,74,5
29800214,64,13,30,10,43,14,3,77,93,16,19,20,12,86,13
20300356,81,6,33,15,60,18,4,93,86,16,11,25,17,83,18
20401145,105,27,34,19,57,27,7,134,112,24,25,24,12,136,19
28600233,92,4,40,18,44,29,4,128,86,6,15,21,19,116,1
21700670,88,34,23,14,49,24,5,106,80,27,11,18,21,88,32
40700401,76,19,35,10,46,20,3,98,77,14,7,21,8,88,22
29301058,92,9,24,18,44,17,1,97,82,14,16,25,18,106,8
29000791,79,7,27,15,32,17,6,86,78,2,17,22,16,91,5
21500275,90,21,20,11,54,25,9,95,78,14,6,17,17,70,30
21900928,79,29,18,4,37,23,4,108,96,37,14,24,13,125,34
21000686,73,24,22,9,42,18,5,88,92,24,17,22,6,87,25
41100212,79,18,9,6,36,23,6,81,76,14,11,17,18,82,26
21700375,80,32,24,4,33,22,4,113,82,32,9,33,14,112,32
29000812,95,13,29,21,53,24,5,109,90,5,10,27,17,111,5
21300657,86,16,24,14,43,23,3,90,82,27,14,23,12,99,28
21600288,88,24,20,6,32,22,2,85,89,29,11,28,15,121,31
28900791,93,5,20,22,48,17,8,73,83,4,13,19,18,86,4
21501157,95,34,19,13,50,26,3,103,81,31,11,19,24,90,30
22000899,86,32,28,6,47,26,7,109,94,42,15,21,19,104,35
20601035,77,15,38,10,47,25,4,111,90,23,14,24,7,105,21
20601168,75,16,27,10,47,27,6,109,81,19,10,18,11,100,21
21600255,91,19,28,12,40,20,11,103,92,22,17,25,14,112,31
21000716,75,13,24,6,37,17,1,99,82,18,16,14,11,86,25
29200943,93,17,43,19,43,10,2,107,79,16,14,26,15,123,7
21301082,71,14,32,11,37,26,8,102,68,21,6,26,19,95,28
29600092,77,14,11,7,36,21,7,81,74,13,11,22,21,70,11
21100286,83,11,29,14,42,31,3,99,76,11,5,26,14,102,26
29100480,93,2,23,14,48,25,4,95,85,5,12,27,15,93,6
48900005,79,6,27,12,43,32,4,116,80,11,10,27,14,105,4
29100167,91,13,26,21,47,21,2,93,81,2,14,23,12,103,6
20901015,64,12,34,4,38,25,8,101,83,23,9,19,14,93,24
21800555,75,31,13,2,22,23,3,92,86,31,13,29,13,117,33
21100926,79,26,26,10,39,21,1,117,86,28,13,23,12,110,26
20001107,73,13,29,12,38,24,3,99,83,16,13,28,15,104,15
29501169,91,10,20,26,59,14,5,78,76,19,4,15,22,92,10
29201006,97,10,26,19,52,24,4,96,90,4,19,23,17,107,7
29900819,70,7,40,10,37,17,0,94,82,12,11,31,14,107,14
20000874,86,7,17,16,37,15,2,73,68,13,12,24,16,101,15
29800458,99,5,16,17,49,36,3,105,86,17,12,27,16,96,13
29200331,78,8,41,11,43,23,9,118,85,3,13,21,16,102,7
21100585,86,11,21,13,43,17,7,74,83,22,18,17,14,83,26
29000764,82,10,42,9,32,28,9,135,95,11,20,20,19,114,5
21401219,76,28,34,4,49,28,13,117,101,27,14,23,15,91,29
20300778,87,19,16,11,41,29,5,120,88,14,15,21,15,98,18
49000046,76,3,24,14,42,22,5,85,92,7,17,28,12,101,5
21400211,74,20,38,7,32,23,2,113,71,13,7,24,18,87,29
29200663,88,11,35,16,51,30,10,124,99,10,17,21,14,97,7
29701090,71,12,44,12,47,13,8,92,82,11,10,25,7,79,12
29300717,84,15,35,14,47,30,9,114,93,12,15,25,16,102,8
20401141,85,34,24,10,43,27,3,112,88,11,11,30,11,113,19
29000932,75,5,22,7,34,26,2,95,75,10,9,21,15,89,5
21800806,93,30,26,8,34,33,3,148,92,37,8,34,24,129,33
29800472,70,13,24,7,30,17,8,71,66,5,11,20,23,77,13
21600834,76,18,19,5,33,15,5,79,89,31,11,25,13,107,31
20700480,85,22,19,13,36,24,3,97,71,15,9,17,16,93,22
20500341,84,19,24,16,43,14,6,80,82,12,13,31,12,107,20
29401006,66,13,21,13,34,19,5,79,73,10,14,22,13,78,9
20800646,93,27,12,9,37,34,4,124,76,20,12,12,15,100,23
29000301,100,14,37,20,56,28,10,122,85,3,17,20,20,94,5
20200055,83,7,15,13,49,23,7,90,81,8,12,21,13,86,17
21001009,87,23,16,15,51,23,5,94,78,11,6,13,15,78,25
21600824,79,21,16,5,33,26,2,102,78,21,12,17,17,89,31
29601165,90,21,32,14,44,30,10,113,98,16,19,35,15,119,11
20900049,93,25,36,10,40,26,10,127,99,9,20,17,21,116,24
20600143,73,11,32,7,38,10,4,99,86,23,13,22,9,108,21
21300293,85,10,22,17,40,13,6,82,88,18,15,24,11,108,28
22000771,70,34,18,3,32,19,6,96,73,24,9,16,13,106,35
20000921,87,17,32,21,54,20,15,97,89,23,10,20,13,101,15
20000146,82,17,32,19,49,22,8,96,79,12,18,20,16,105,15
28700722,89,4,35,14,42,23,3,110,92,7,11,22,18,118,2
20600649,68,12,29,8,40,17,11,94,80,14,17,16,13,83,21
22000145,83,38,25,6,34,29,3,124,82,35,3,30,11,130,35
20100853,87,13,26,13,44,27,3,103,83,13,10,27,12,96,16
29000797,91,9,19,12,49,32,8,122,88,7,17,21,19,92,5
20600326,81,14,34,14,42,17,5,99,69,10,8,16,23,89,21
20800189,90,36,24,12,43,25,2,122,95,20,16,19,10,117,23
21500338,80,20,37,11,40,19,5,99,78,37,7,23,16,123,30
20600218,77,19,32,11,55,23,5,102,89,38,8,20,12,91,21
20500979,82,12,25,14,39,23,2,100,74,14,11,19,17,89,20
28700772,103,5,29,20,52,32,4,131,74,5,13,20,28,98,2
41100134,80,26,13,5,37,24,6,101,76,20,8,18,18,79,26
21600814,91,35,6,12,51,32,3,112,82,23,11,16,15,80,31
21601182,87,51,28,9,49,25,6,109,108,26,18,27,6,114,31
20100350,82,7,16,14,49,34,9,103,90,11,23,22,13,76,16
29800030,67,10,30,7,35,20,2,94,74,20,13,21,16,91,13
29800107,85,13,11,10,36,27,5,93,67,14,6,20,17,91,13
20300552,70,16,29,10,41,18,1,86,79,18,13,22,14,83,18
20700233,85,20,32,9,39,31,3,123,79,14,6,21,21,107,22
20300918,77,17,26,15,50,23,0,94,75,14,7,23,18,84,18
21100730,81,18,28,14,49,20,4,105,69,20,9,11,17,90,26
29300751,90,10,19,12,45,36,9,120,95,10,26,29,18,107,8
29600609,82,17,34,11,46,31,16,120,85,18,14,20,20,84,11
20000828,79,16,29,9,40,26,11,107,92,17,18,29,10,101,15
21000295,87,19,22,17,47,22,2,99,88,27,13,22,12,116,25
20300683,75,17,15,9,47,18,8,85,72,9,9,17,12,72,18
20700584,88,20,10,10,44,27,9,105,80,16,10,13,16,87,22
20700533,79,11,16,9,41,20,6,70,83,13,15,13,11,90,22
21100348,82,20,23,14,48,21,2,100,91,10,10,24,10,91,26
21400165,87,25,19,15,43,21,1,86,75,15,5,21,18,88,29
29800163,95,14,29,22,57,16,4,103,83,28,9,23,13,100,13
20700565,82,30,38,13,55,22,2,125,91,35,10,28,11,117,22
20501157,71,23,26,11,41,16,7,92,75,10,12,20,17,76,20
20800442,89,20,21,5,36,21,9,106,88,14,12,24,16,103,23
29201080,91,7,27,18,43,26,1,109,85,21,24,16,19,103,7
21300622,88,19,18,19,41,23,2,87,70,21,7,24,11,98,28
28500933,88,1,48,20,59,22,3,108,83,0,7,22,13,91,0
29500025,71,15,47,14,37,21,4,109,73,12,14,25,25,105,10
29400447,87,20,28,16,49,33,5,115,81,23,12,24,17,104,9
21100455,83,11,24,9,52,26,4,111,90,26,6,32,17,99,26
20900573,90,23,28,20,50,25,7,102,86,13,14,26,8,101,24
20900120,78,20,22,14,43,19,8,79,83,13,12,20,13,83,24
21600513,79,19,24,7,39,21,4,98,78,27,8,20,11,94,31
49800025,66,19,24,12,44,9,1,72,70,18,6,20,6,87,13
21600768,82,21,33,6,40,16,4,107,102,28,20,19,8,121,31
20500078,67,14,31,3,39,23,2,101,90,14,14,18,11,85,20
21900813,101,49,20,14,48,25,7,108,92,34,12,22,14,115,34
20200684,79,21,28,10,41,21,3,99,75,10,10,14,20,79,17
20700107,99,16,22,15,50,25,6,116,86,30,8,30,14,117,22
21400380,86,25,23,12,43,19,4,90,82,18,12,21,12,99,29
21700590,86,36,25,6,49,32,6,132,94,34,10,22,15,113,32
20801055,84,14,25,13,41,23,4,99,83,8,12,19,12,91,23
20900991,86,25,21,21,54,14,6,84,77,25,7,21,12,94,24
41200115,81,22,20,9,39,13,1,86,70,22,5,20,17,92,27
29401067,76,16,37,9,36,25,3,111,69,13,8,21,22,101,9
40600312,72,26,18,9,44,28,10,105,82,11,13,21,17,96,21
20200220,81,23,23,15,45,17,1,95,77,17,8,24,13,98,17
21400401,76,14,10,4,33,34,4,105,86,16,12,25,11,91,29
29401104,84,10,35,18,56,26,2,103,74,26,13,18,19,87,9
29900154,81,7,28,15,46,15,9,113,90,19,11,21,12,106,14
28700653,76,2,31,5,46,21,6,105,99,7,16,20,15,94,2
20200907,89,17,22,14,41,19,5,98,75,14,9,27,15,105,17
29300879,73,4,13,11,51,25,11,83,87,8,9,24,12,81,8
21000753,79,18,23,5,35,26,4,101,80,25,9,28,17,90,25
20700313,97,27,18,19,46,22,4,96,78,18,16,17,21,84,22
29600345,81,31,26,15,40,27,4,101,80,17,11,29,14,115,11
20300825,69,18,18,4,30,21,4,74,66,3,9,15,22,76,18
21800885,88,42,23,14,52,25,3,112,90,25,15,18,12,107,33
20800193,70,15,37,8,31,19,3,103,73,17,9,21,18,118,23
20100914,92,11,25,16,52,24,8,107,74,14,9,18,22,66,16
21601191,77,31,23,10,47,23,1,82,79,27,6,18,15,90,31
49700071,68,9,38,8,38,21,4,99,74,16,10,20,18,95,12
28700614,88,8,18,9,35,35,3,106,83,1,10,22,16,116,2
28500060,100,10,36,19,39,27,10,128,81,2,20,18,30,113,0
28500471,77,4,21,8,25,25,3,96,65,2,4,27,24,100,0
29400902,79,10,19,12,40,17,3,75,70,25,8,19,18,74,9
21800428,96,44,25,7,42,33,3,125,96,40,15,32,18,130,33
20500925,79,19,20,12,36,16,4,110,87,11,17,13,16,102,20
29000124,90,5,39,19,51,37,7,128,85,12,15,33,19,121,5
29000675,84,9,21,12,34,19,2,101,80,5,8,35,19,107,5
22100614,100,34,18,11,49,30,8,116,82,36,4,25,17,108,36
29800483,75,12,21,11,30,19,2,83,70,13,12,21,24,88,13
21401184,125,43,25,27,61,29,1,143,109,29,11,39,17,144,29
22100485,82,40,18,8,39,30,9,113,90,26,14,18,13,104,36
40300161,76,13,13,7,36,26,8,98,66,13,12,10,20,74,18
22000701,85,26,27,9,38,26,3,122,77,26,8,17,16,112,35
29400014,85,3,48,22,54,26,4,112,74,15,11,18,16,103,9
29600226,87,17,20,18,48,24,11,105,79,17,11,16,20,95,11
29300890,76,6,34,7,22,32,2,106,73,13,10,30,21,123,8
21500667,89,31,20,12,43,30,3,114,84,16,8,28,11,107,30
29900806,97,15,23,23,55,13,8,77,90,31,17,27,19,96,14
29100477,95,10,31,17,44,31,5,116,94,6,15,22,12,117,6
22000865,96,38,24,16,47,23,5,112,82,33,9,22,23,106,35
28600282,84,2,43,14,40,26,4,122,90,6,15,25,17,114,1
21400022,90,31,17,11,42,25,14,108,104,15,20,18,12,114,29
28900764,85,3,38,18,44,17,5,114,88,2,14,21,14,109,4
20900980,88,17,23,14,43,23,1,116,76,15,7,22,15,108,24
29900737,81,20,34,20,51,16,6,93,74,9,10,18,14,85,14
22100649,91,40,17,9,51,35,2,133,82,30,8,21,11,96,36
21000453,87,26,17,15,34,18,7,99,83,22,16,23,22,100,25
21100844,71,16,31,9,41,18,5,103,75,20,11,23,12,98,26
28901030,83,11,21,9,36,27,8,107,89,13,15,20,8,104,4
29800446,84,16,12,18,53,18,2,83,72,18,11,16,12,84,13
20400897,86,25,25,11,46,22,4,106,82,15,15,13,13,96,19
29700442,87,14,17,9,32,19,5,96,81,17,12,28,15,105,12
21900912,81,28,26,8,43,16,7,94,84,36,6,19,10,109,34
20900232,81,24,26,13,37,20,7,96,80,8,11,23,10,106,24
21900094,103,43,22,13,47,20,4,106,93,39,11,24,17,134,34
29600072,77,16,20,11,48,24,12,92,84,30,10,21,10,85,11
20100097,82,17,47,17,55,23,9,108,85,22,15,20,11,95,16
29800649,89,10,29,17,52,30,5,114,87,19,13,17,11,89,13
21900478,101,42,16,16,54,16,6,108,92,39,9,24,15,98,34
20100069,87,13,28,19,52,22,7,108,83,18,12,26,12,92,16
20600789,86,21,42,18,47,21,4,108,74,12,13,13,15,114,21
48900038,85,9,19,12,39,25,3,101,70,10,4,27,16,96,4
20400519,93,15,23,14,57,23,5,106,86,32,10,22,14,96,19
20900586,80,13,23,10,39,19,8,96,83,23,12,20,15,86,24
21900379,79,38,31,7,43,22,3,114,91,29,14,19,12,106,34
21500845,91,32,17,12,47,26,1,114,76,29,8,23,14,103,30
21400019,85,21,23,13,44,25,5,120,83,35,15,22,16,102,29
22100876,83,20,29,7,40,30,6,113,91,37,12,25,13,108,36
21400874,82,28,18,8,37,23,3,94,77,23,12,20,15,104,29
48900010,96,12,38,21,46,25,5,114,77,9,12,18,19,107,4
21800121,81,29,24,11,40,22,1,106,84,29,10,26,12,118,33
