x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
pts_home,dreb_away,0.021709087584685816,regression,True,mean absolute error,4.4772,4.3800040730658445,DecisionTreeRegressor()
fg3a_away,pf_home,0.021675956699120924,regression,True,mean absolute error,3.6374,3.5585558751026176,DecisionTreeRegressor()
fg3m_away,pf_home,0.021472951740275525,regression,True,mean absolute error,3.6374,3.559294285339922,DecisionTreeRegressor()
fta_home,fg3a_home,0.02146382782683265,regression,True,mean absolute error,8.27,8.092494143872093,DecisionTreeRegressor()
dreb_away,fgm_home,0.02124174603640594,regression,True,mean absolute error,4.6202,4.522058884962597,DecisionTreeRegressor()
pts_home,ast_away,0.021218472958053014,regression,True,mean absolute error,4.176,4.087391656927171,DecisionTreeRegressor()
oreb_home,fg3m_away,0.021194355333760906,regression,True,mean absolute error,3.3884,3.3165850463870843,DecisionTreeRegressor()
fta_home,fta_away,0.021160756062111652,regression,True,mean absolute error,6.131,6.001263404583193,DecisionTreeRegressor()
fta_away,fta_home,0.02110721027223894,regression,True,mean absolute error,6.5984,6.4591261837396585,DecisionTreeRegressor()
dreb_away,fg3m_away,0.02107365034133235,regression,True,mean absolute error,3.3884,3.3169940431834295,DecisionTreeRegressor()
fg3a_away,oreb_away,0.021037362145336136,regression,True,mean absolute error,3.3968,3.325340288264722,DecisionTreeRegressor()
oreb_away,blk_home,0.020965807466572617,regression,True,mean absolute error,2.1418,2.0968954335680947,DecisionTreeRegressor()
blk_away,dreb_away,0.02087659142538567,regression,True,mean absolute error,4.4772,4.383731324870263,DecisionTreeRegressor()
ftm_away,fta_home,0.02082896498445519,regression,True,mean absolute error,6.5984,6.460962157446571,DecisionTreeRegressor()
ast_home,fgm_away,0.020743922099550005,regression,True,mean absolute error,4.4624,4.369832322022968,DecisionTreeRegressor()
fg3m_home,dreb_home,0.020652511848248678,regression,True,mean absolute error,4.366,4.275831133270546,DecisionTreeRegressor()
dreb_home,fg3a_home,0.020528321933699245,regression,True,mean absolute error,8.27,8.100230777608306,DecisionTreeRegressor()
dreb_away,ast_home,0.020105865500413045,regression,True,mean absolute error,4.4306,4.34151895231387,DecisionTreeRegressor()
fgm_away,ast_home,0.019832582586367442,regression,True,mean absolute error,4.4306,4.3427297595928405,DecisionTreeRegressor()
pf_away,pts_home,0.019744890008611682,regression,True,mean absolute error,10.7954,10.582246014401035,DecisionTreeRegressor()
fgm_home,ast_away,0.019731689808592412,regression,True,mean absolute error,4.176,4.093600463359318,DecisionTreeRegressor()
ast_home,ast_away,0.0196950063239818,regression,True,mean absolute error,4.176,4.093753653591052,DecisionTreeRegressor()
oreb_home,fg3a_home,0.019341562914068078,regression,True,mean absolute error,8.27,8.110045274700656,DecisionTreeRegressor()
fg3a_home,oreb_home,0.019028465836201658,regression,True,mean absolute error,3.4522,3.3865099302402646,DecisionTreeRegressor()
pts_home,fta_home,0.01895215194773303,regression,True,mean absolute error,6.5984,6.4733461205880785,DecisionTreeRegressor()
ast_away,fga_home,0.018848788269040684,regression,True,mean absolute error,6.5432,6.419868608598013,DecisionTreeRegressor()
ast_home,pts_away,0.018729075281669783,regression,True,mean absolute error,10.5006,10.303933472097299,DecisionTreeRegressor()
year,ftm_away,0.018637189732283788,regression,True,mean absolute error,5.0038,4.910543230017598,DecisionTreeRegressor()
fta_away,year,0.018482731600328317,regression,True,mean absolute error,9.1936,9.023677158759222,DecisionTreeRegressor()
fta_home,fg3m_home,0.017988277636040828,regression,True,mean absolute error,3.4412,3.3792987389988562,DecisionTreeRegressor()
fg3m_home,fgm_away,0.017941328739410456,regression,True,mean absolute error,4.4624,4.382338614633254,DecisionTreeRegressor()
fga_home,ast_away,0.01787615548142185,regression,True,mean absolute error,4.176,4.101349174709583,DecisionTreeRegressor()
pts_away,fta_away,0.017742360683301817,regression,True,mean absolute error,6.131,6.0222215866506765,DecisionTreeRegressor()
fg3a_away,fta_away,0.01741892974885295,regression,True,mean absolute error,6.131,6.024204541709783,DecisionTreeRegressor()
fg3m_away,plus_minus_home,0.01719370361498429,regression,True,mean absolute error,10.4048,10.22590295262681,DecisionTreeRegressor()
tov_away,reb_home,0.01705146206855568,regression,True,mean absolute error,5.3582,5.266834855944265,DecisionTreeRegressor()
ast_away,fgm_home,0.017034849362578597,regression,True,mean absolute error,4.6202,4.541495588975014,DecisionTreeRegressor()
ftm_home,year,0.01685356747879796,regression,True,mean absolute error,9.1936,9.038655042026923,DecisionTreeRegressor()
fg3a_home,ast_home,0.016345651142877227,regression,True,mean absolute error,4.4306,4.358178958046368,DecisionTreeRegressor()
ftm_home,pts_away,0.016309095593212475,regression,True,mean absolute error,10.5006,10.329344710813913,DecisionTreeRegressor()
fg3m_home,pf_home,0.01629399744316362,regression,True,mean absolute error,3.6374,3.5781322137002367,DecisionTreeRegressor()
ast_home,dreb_away,0.01627610111019029,regression,True,mean absolute error,4.4772,4.404328640109456,DecisionTreeRegressor()
pts_away,fg3a_away,0.016204877367921755,regression,True,mean absolute error,8.1414,8.009469611396803,DecisionTreeRegressor()
fta_away,ftm_home,0.015992218254609725,regression,True,mean absolute error,5.3258,5.2406286440195995,DecisionTreeRegressor()
pf_home,pts_away,0.01580475756712918,regression,True,mean absolute error,10.5006,10.334640562690604,DecisionTreeRegressor()
dreb_home,pts_home,0.015799493776900375,regression,True,mean absolute error,10.7954,10.62483814488085,DecisionTreeRegressor()
ftm_home,ftm_away,0.01556339841839205,regression,True,mean absolute error,5.0038,4.92592386699405,DecisionTreeRegressor()
blk_away,oreb_home,0.015549284843598632,regression,True,mean absolute error,3.4522,3.398520758862929,DecisionTreeRegressor()
ftm_away,ftm_home,0.015517263880770682,regression,True,mean absolute error,5.3258,5.243158156023791,DecisionTreeRegressor()
tov_away,tov_home,0.015439485565670985,regression,True,mean absolute error,3.2248,3.1750107469478244,DecisionTreeRegressor()
fg3a_home,ast_away,0.015308921319317048,regression,True,mean absolute error,4.176,4.112069944570532,DecisionTreeRegressor()
stl_home,plus_minus_home,0.015265595589306402,regression,True,mean absolute error,10.4048,10.245964531012385,DecisionTreeRegressor()
fga_away,tov_away,0.01526354194630597,regression,True,mean absolute error,3.2988,3.2484486278275257,DecisionTreeRegressor()
dreb_away,pts_away,0.014643363706137724,regression,True,mean absolute error,10.5006,10.346835895067331,DecisionTreeRegressor()
fg3m_home,fga_home,0.014614528544808159,regression,True,mean absolute error,6.5432,6.447574216825611,DecisionTreeRegressor()
fg3m_home,ftm_home,0.014340850673413286,regression,True,mean absolute error,5.3258,5.249423497483535,DecisionTreeRegressor()
fta_home,ftm_away,0.014269823914241586,regression,True,mean absolute error,5.0038,4.932396655097918,DecisionTreeRegressor()
blk_away,reb_away,0.014236595733549628,regression,True,mean absolute error,5.3172,5.241501173165569,DecisionTreeRegressor()
fg3m_away,fga_home,0.014141428489284014,regression,True,mean absolute error,6.5432,6.450669805108917,DecisionTreeRegressor()
fga_home,blk_away,0.013772494042407768,regression,True,mean absolute error,1.9744,1.94720758776267,DecisionTreeRegressor()
pf_home,fg3m_away,0.013743987575274952,regression,True,mean absolute error,3.3884,3.3418298724999382,DecisionTreeRegressor()
fg3a_home,ftm_home,0.013615121645462969,regression,True,mean absolute error,5.3258,5.253288585140593,DecisionTreeRegressor()
tov_home,reb_away,0.013579725134091558,regression,True,mean absolute error,5.3172,5.244993885517008,DecisionTreeRegressor()
oreb_away,fg3a_away,0.013217084944972424,regression,True,mean absolute error,8.1414,8.033794424629003,DecisionTreeRegressor()
tov_home,pf_home,0.013009614308305495,regression,True,mean absolute error,3.6374,3.5900788289149697,DecisionTreeRegressor()
pf_home,fg3a_away,0.012724895795350966,regression,True,mean absolute error,8.1414,8.03780153337173,DecisionTreeRegressor()
stl_home,year,0.012660407375871263,regression,True,mean absolute error,9.1936,9.07720527874919,DecisionTreeRegressor()
ast_home,year,0.012572062248973004,regression,True,mean absolute error,9.1936,9.078017488507841,DecisionTreeRegressor()
tov_home,tov_away,0.012384390918918742,regression,True,mean absolute error,3.2988,3.2579463712366707,DecisionTreeRegressor()
blk_away,plus_minus_home,0.012268927417976028,regression,True,mean absolute error,10.4048,10.277144264001443,DecisionTreeRegressor()
oreb_home,blk_away,0.012198190329924086,regression,True,mean absolute error,1.9744,1.950315893012598,DecisionTreeRegressor()
blk_home,dreb_home,0.012153112445851155,regression,True,mean absolute error,4.366,4.312939511061414,DecisionTreeRegressor()
fg3a_away,ast_home,0.011874164959048694,regression,True,mean absolute error,4.4306,4.377990324732439,DecisionTreeRegressor()
pts_away,ast_home,0.011717786701762711,regression,True,mean absolute error,4.4306,4.37868317423917,DecisionTreeRegressor()
pf_home,fg3a_home,0.011703231669138892,regression,True,mean absolute error,8.27,8.173214274096221,DecisionTreeRegressor()
fg3m_home,ast_away,0.011648377953159095,regression,True,mean absolute error,4.176,4.127356373667608,DecisionTreeRegressor()
ftm_away,year,0.01164317331927267,regression,True,mean absolute error,9.1936,9.086557321771934,DecisionTreeRegressor()
ast_away,ast_home,0.011592496913843564,regression,True,mean absolute error,4.4306,4.379238283173525,DecisionTreeRegressor()
home_wins,ftm_away,0.01148378414195006,regression,True,mean absolute error,5.0038,4.9463374409105105,DecisionTreeRegressor()
tov_away,year,0.011469847488897678,regression,True,mean absolute error,9.1936,9.08815081012607,DecisionTreeRegressor()
blk_home,reb_home,0.011445979315304222,regression,True,mean absolute error,5.3582,5.296870153632737,DecisionTreeRegressor()
pf_away,fg3a_away,0.011419976039671376,regression,True,mean absolute error,8.1414,8.04842540707062,DecisionTreeRegressor()
pf_home,tov_home,0.01129908687371639,regression,True,mean absolute error,3.2248,3.1883627046496397,DecisionTreeRegressor()
reb_home,pts_home,0.011292616894124974,regression,True,mean absolute error,10.7954,10.673491683581164,DecisionTreeRegressor()
fgm_home,year,0.011268810116923933,regression,True,mean absolute error,9.1936,9.089999067309048,DecisionTreeRegressor()
ast_away,fg3m_away,0.011254471998737636,regression,True,mean absolute error,3.3884,3.3502653470794774,DecisionTreeRegressor()
fg3a_home,pf_home,0.011122865434358808,regression,True,mean absolute error,3.6374,3.5969416892690633,DecisionTreeRegressor()
stl_home,ast_home,0.010981177184012259,regression,True,mean absolute error,4.4306,4.381946796368515,DecisionTreeRegressor()
fga_home,fta_home,0.010953393043850457,regression,True,mean absolute error,6.5984,6.526125131339457,DecisionTreeRegressor()
stl_away,fga_away,0.01078124999457808,regression,True,mean absolute error,6.688,6.615895000036262,DecisionTreeRegressor()
year,reb_home,0.010721218758328876,regression,True,mean absolute error,5.3582,5.3007535656491225,DecisionTreeRegressor()
pts_home,dreb_home,0.010668344622860815,regression,True,mean absolute error,4.366,4.319422007376589,DecisionTreeRegressor()
ftm_away,pts_home,0.010651800162821745,regression,True,mean absolute error,10.7954,10.680409556522275,DecisionTreeRegressor()
stl_away,dreb_away,0.01059266377611745,regression,True,mean absolute error,4.4772,4.429774525741567,DecisionTreeRegressor()
dreb_away,blk_away,0.010451835617151461,regression,True,mean absolute error,1.9744,1.953763895757496,DecisionTreeRegressor()
reb_away,tov_home,0.010216143592164939,regression,True,mean absolute error,3.2248,3.1918549801439866,DecisionTreeRegressor()
fg3m_away,fgm_home,0.010078015416165043,regression,True,mean absolute error,4.6202,4.573637553174234,DecisionTreeRegressor()
blk_home,plus_minus_home,0.010066030766976208,regression,True,mean absolute error,10.4048,10.300064963075766,DecisionTreeRegressor()
plus_minus_home,ftm_away,0.010000312073939588,regression,True,mean absolute error,5.0038,4.953760438444421,DecisionTreeRegressor()
fg3m_away,ftm_away,0.009913494386390331,regression,True,mean absolute error,5.0038,4.95419485678938,DecisionTreeRegressor()
tov_home,year,0.009784035814156988,regression,True,mean absolute error,9.1936,9.103649488338966,DecisionTreeRegressor()
fg3m_home,fta_away,0.009675142549432136,regression,True,mean absolute error,6.131,6.071681701029432,DecisionTreeRegressor()
dreb_home,fgm_away,0.009586388155378822,regression,True,mean absolute error,4.4624,4.419621701495437,DecisionTreeRegressor()
fg3m_home,dreb_away,0.009516062234055433,regression,True,mean absolute error,4.4772,4.434594686165687,DecisionTreeRegressor()
fga_away,fta_away,0.00948879852405915,regression,True,mean absolute error,6.131,6.072824176248994,DecisionTreeRegressor()
ftm_home,fg3a_home,0.009446100071707653,regression,True,mean absolute error,8.27,8.191880752406977,DecisionTreeRegressor()
oreb_away,fg3m_home,0.00943695356626828,regression,True,mean absolute error,3.4412,3.4087255553877576,DecisionTreeRegressor()
fg3m_away,pf_away,0.00932823039249775,regression,True,mean absolute error,3.8206,3.7849605629624232,DecisionTreeRegressor()
pts_away,fg3a_home,0.009049363083513673,regression,True,mean absolute error,8.27,8.195161767299341,DecisionTreeRegressor()
home_wins,ftm_home,0.008944817545112005,regression,True,mean absolute error,5.3258,5.2781616907182425,DecisionTreeRegressor()
fga_home,ftm_home,0.008744412017754999,regression,True,mean absolute error,5.3258,5.279229010475841,DecisionTreeRegressor()
fg3a_away,pf_away,0.00838157624524738,regression,True,mean absolute error,3.8206,3.788577349797408,DecisionTreeRegressor()
year,tov_away,0.008355797565570366,regression,True,mean absolute error,3.2988,3.2712358949906966,DecisionTreeRegressor()
dreb_home,fg3m_home,0.008346176939600602,regression,True,mean absolute error,3.4412,3.4124791359154463,DecisionTreeRegressor()
dreb_home,pts_away,0.008249631302386984,regression,True,mean absolute error,10.5006,10.413973921546155,DecisionTreeRegressor()
fg3m_away,fta_home,0.008160873325635865,regression,True,mean absolute error,6.5984,6.544551293448124,DecisionTreeRegressor()
dreb_away,dreb_home,0.008104629355166648,regression,True,mean absolute error,4.366,4.330615188235342,DecisionTreeRegressor()
fta_home,pts_away,0.008036449680479896,regression,True,mean absolute error,10.5006,10.416212456485153,DecisionTreeRegressor()
ftm_away,plus_minus_home,0.0077928486592683255,regression,True,mean absolute error,10.4048,10.323716968270045,DecisionTreeRegressor()
dreb_home,fga_home,0.007716884141343638,regression,True,mean absolute error,6.5432,6.49270688368636,DecisionTreeRegressor()
fga_away,blk_home,0.0076079039966188144,regression,True,mean absolute error,2.1418,2.1255053912200417,DecisionTreeRegressor()
blk_away,reb_home,0.007437345194088785,regression,True,mean absolute error,5.3582,5.318349216981034,DecisionTreeRegressor()
pts_away,ftm_home,0.007430965115499122,regression,True,mean absolute error,5.3258,5.286224165987875,DecisionTreeRegressor()
fg3a_away,ftm_away,0.007426757276049911,regression,True,mean absolute error,5.0038,4.966637991942101,DecisionTreeRegressor()
pf_away,pts_away,0.007388701764562522,regression,True,mean absolute error,10.5006,10.423014198251035,DecisionTreeRegressor()
plus_minus_home,fg3m_away,0.007211113686644066,regression,True,mean absolute error,3.3884,3.363965862384175,DecisionTreeRegressor()
year,reb_away,0.007209337636790547,regression,True,mean absolute error,5.3172,5.278866509917657,DecisionTreeRegressor()
fta_home,fga_home,0.007120983839496664,regression,True,mean absolute error,6.5432,6.496605978541405,DecisionTreeRegressor()
ftm_home,plus_minus_home,0.007104739014854422,regression,True,mean absolute error,10.4048,10.330876611498242,DecisionTreeRegressor()
ftm_home,fga_home,0.007061421611269214,regression,True,mean absolute error,6.5432,6.496995706113143,DecisionTreeRegressor()
home_wins,fta_home,0.007044953402037479,regression,True,mean absolute error,6.5984,6.551914579471996,DecisionTreeRegressor()
stl_home,fgm_home,0.006912490762579049,regression,True,mean absolute error,4.6202,4.588262910178732,DecisionTreeRegressor()
pf_away,fg3m_away,0.0068344083670770495,regression,True,mean absolute error,3.3884,3.365242290688996,DecisionTreeRegressor()
fgm_home,reb_home,0.0067820202155054465,regression,True,mean absolute error,5.3582,5.321860579281279,DecisionTreeRegressor()
fta_away,pts_home,0.006772818151437043,regression,True,mean absolute error,10.7954,10.722284718927977,DecisionTreeRegressor()
pts_home,pf_away,0.006710753390232083,regression,True,mean absolute error,3.8206,3.7949608955972796,DecisionTreeRegressor()
fta_away,fg3m_away,0.006468301648443475,regression,True,mean absolute error,3.3884,3.366482806694414,DecisionTreeRegressor()
fga_away,ftm_away,0.006230124106040624,regression,True,mean absolute error,5.0038,4.972625704998194,DecisionTreeRegressor()
fg3a_away,fta_home,0.006028882687031167,regression,True,mean absolute error,6.5984,6.558619020477893,DecisionTreeRegressor()
home_wins,fta_away,0.005790477040072406,regression,True,mean absolute error,6.131,6.0954985852673165,DecisionTreeRegressor()
pf_away,tov_home,0.005772593906492318,regression,True,mean absolute error,3.2248,3.206184539170344,DecisionTreeRegressor()
fta_away,fg3a_away,0.005731509819982272,regression,True,mean absolute error,8.1414,8.094737485951597,DecisionTreeRegressor()
fga_home,pf_away,0.005691933722436482,regression,True,mean absolute error,3.8206,3.7988533980200594,DecisionTreeRegressor()
ftm_home,fgm_away,0.005676340557760673,regression,True,mean absolute error,4.4624,4.437069897895048,DecisionTreeRegressor()
dreb_away,stl_away,0.0056387714536156874,regression,True,mean absolute error,2.3614,2.348084605089432,DecisionTreeRegressor()
reb_away,blk_away,0.005607151662162857,regression,True,mean absolute error,1.9744,1.9633292397582256,DecisionTreeRegressor()
ftm_home,dreb_away,0.005600671638462895,regression,True,mean absolute error,4.4772,4.452124672940274,DecisionTreeRegressor()
blk_away,pts_home,0.00555175182323131,regression,True,mean absolute error,10.7954,10.73546661836749,DecisionTreeRegressor()
pf_away,tov_away,0.005540183868958826,regression,True,mean absolute error,3.2988,3.2805240414530785,DecisionTreeRegressor()
fga_home,dreb_home,0.005522425979399337,regression,True,mean absolute error,4.366,4.341889088173942,DecisionTreeRegressor()
fgm_away,dreb_home,0.005521361457164309,regression,True,mean absolute error,4.366,4.3418937358780205,DecisionTreeRegressor()
dreb_home,dreb_away,0.005446502918323715,regression,True,mean absolute error,4.4772,4.452814917134081,DecisionTreeRegressor()
fg3m_away,dreb_home,0.00537410001624139,regression,True,mean absolute error,4.366,4.34253667932909,DecisionTreeRegressor()
stl_home,dreb_home,0.005342496386113282,regression,True,mean absolute error,4.366,4.342674660778229,DecisionTreeRegressor()
fg3m_away,ast_home,0.005306234305655133,regression,True,mean absolute error,4.4306,4.407090198285364,DecisionTreeRegressor()
tov_home,fga_away,0.0052862265964872535,regression,True,mean absolute error,6.688,6.652645716522693,DecisionTreeRegressor()
fga_away,stl_away,0.005247492431805889,regression,True,mean absolute error,2.3614,2.3490085713715336,DecisionTreeRegressor()
pf_away,fga_home,0.005138872010111761,regression,True,mean absolute error,6.5432,6.509575332663436,DecisionTreeRegressor()
fg3m_away,tov_home,0.005031980134051706,regression,True,mean absolute error,3.2248,3.20857287046371,DecisionTreeRegressor()
blk_home,reb_away,0.005023246713913632,regression,True,mean absolute error,5.3172,5.290490392572778,DecisionTreeRegressor()
stl_home,pts_home,0.005021093827459744,regression,True,mean absolute error,10.7954,10.741195283695042,DecisionTreeRegressor()
dreb_away,fga_away,0.005001770105695247,regression,True,mean absolute error,6.688,6.65454816153311,DecisionTreeRegressor()
fgm_home,reb_away,0.0048207841372673865,regression,True,mean absolute error,5.3172,5.291566926585322,DecisionTreeRegressor()
stl_away,year,0.0048013988268867935,regression,True,mean absolute error,9.1936,9.149457859745134,DecisionTreeRegressor()
home_wins,pf_home,0.004790639106644234,regression,True,mean absolute error,3.6374,3.619974529313492,DecisionTreeRegressor()
ftm_home,fg3m_home,0.004781631890519833,regression,True,mean absolute error,3.4412,3.424745448338343,DecisionTreeRegressor()
home_wins,pf_away,0.00476843535847582,regression,True,mean absolute error,3.8206,3.8023817158694073,DecisionTreeRegressor()
ast_away,dreb_home,0.004662531698107597,regression,True,mean absolute error,4.366,4.345643386606062,DecisionTreeRegressor()
stl_home,fga_home,0.004647072135803287,regression,True,mean absolute error,6.5432,6.512793277601012,DecisionTreeRegressor()
pf_home,fga_away,0.0046036983965380696,regression,True,mean absolute error,6.688,6.657210465123953,DecisionTreeRegressor()
ftm_home,fga_away,0.0045800899079557755,regression,True,mean absolute error,6.688,6.657368358695591,DecisionTreeRegressor()
fga_away,pf_home,0.004455140034441807,regression,True,mean absolute error,3.6374,3.6211948736387214,DecisionTreeRegressor()
fta_away,fga_away,0.0044382722079652215,regression,True,mean absolute error,6.688,6.658316835473128,DecisionTreeRegressor()
reb_home,pts_away,0.004418988793029932,regression,True,mean absolute error,10.5006,10.45419796627991,DecisionTreeRegressor()
oreb_away,fta_away,0.0043827673780083565,regression,True,mean absolute error,6.131,6.104129253205431,DecisionTreeRegressor()
tov_home,reb_home,0.0043393810933778365,regression,True,mean absolute error,5.3582,5.334948728225463,DecisionTreeRegressor()
tov_away,pf_away,0.004252780789101185,regression,True,mean absolute error,3.8206,3.80435182571716,DecisionTreeRegressor()
home_wins,stl_home,0.004235879630851702,regression,True,mean absolute error,2.4324,2.422096646385916,DecisionTreeRegressor()
reb_home,fgm_home,0.00416392471652316,regression,True,mean absolute error,4.6202,4.6009618350247194,DecisionTreeRegressor()
plus_minus_home,fta_away,0.004147189924962547,regression,True,mean absolute error,6.131,6.105573578570055,DecisionTreeRegressor()
fg3a_home,fta_away,0.003980888365643032,regression,True,mean absolute error,6.131,6.106593173430243,DecisionTreeRegressor()
plus_minus_home,ftm_home,0.003948366739699449,regression,True,mean absolute error,5.3258,5.304771788417709,DecisionTreeRegressor()
blk_away,fgm_home,0.003916719875003305,regression,True,mean absolute error,4.6202,4.602103970833509,DecisionTreeRegressor()
fta_home,oreb_home,0.003894403357996845,regression,True,mean absolute error,3.4522,3.4387557407275233,DecisionTreeRegressor()
pts_away,year,0.003847594711939628,regression,True,mean absolute error,9.1936,9.158226753256312,DecisionTreeRegressor()
reb_away,pts_home,0.0035418495519182747,regression,True,mean absolute error,10.7954,10.757164317347222,DecisionTreeRegressor()
fga_away,tov_home,0.003512395965323045,regression,True,mean absolute error,3.2248,3.2134732254910263,DecisionTreeRegressor()
blk_home,year,0.0034973921371457273,regression,True,mean absolute error,9.1936,9.161446375647937,DecisionTreeRegressor()
oreb_home,fta_home,0.0033674004108071864,regression,True,mean absolute error,6.5984,6.57618054512933,DecisionTreeRegressor()
pf_away,oreb_home,0.0032826379141779327,regression,True,mean absolute error,3.4522,3.4408676773926747,DecisionTreeRegressor()
tov_away,plus_minus_home,0.0032562278631241837,regression,True,mean absolute error,10.4048,10.370919600329765,DecisionTreeRegressor()
fgm_home,dreb_home,0.00324222585298517,regression,True,mean absolute error,4.366,4.351844441925866,DecisionTreeRegressor()
blk_away,ast_home,0.0030077725402639643,regression,True,mean absolute error,4.4306,4.417273762983107,DecisionTreeRegressor()
dreb_home,ast_away,0.0029621918799680458,regression,True,mean absolute error,4.176,4.163629886709254,DecisionTreeRegressor()
plus_minus_home,pf_home,0.002954880604422061,regression,True,mean absolute error,3.6374,3.6266519172894753,DecisionTreeRegressor()
fg3a_away,reb_away,0.0029461580317586833,regression,True,mean absolute error,5.3172,5.301534688513533,DecisionTreeRegressor()
fg3a_home,reb_away,0.00283220261728534,regression,True,mean absolute error,5.3172,5.30214061224337,DecisionTreeRegressor()
fg3m_home,tov_home,0.002777078112504827,regression,True,mean absolute error,3.2248,3.2158444785027944,DecisionTreeRegressor()
stl_away,reb_home,0.002736405434681566,regression,True,mean absolute error,5.3582,5.343537792399889,DecisionTreeRegressor()
ast_home,reb_away,0.0026601382443751653,regression,True,mean absolute error,5.3172,5.303055512927008,DecisionTreeRegressor()
dreb_home,ftm_away,0.002648802837622699,regression,True,mean absolute error,5.0038,4.990545920361104,DecisionTreeRegressor()
pts_home,fg3a_home,0.0026431703856166777,regression,True,mean absolute error,8.27,8.24814098091095,DecisionTreeRegressor()
fg3m_home,plus_minus_home,0.002633719408408064,regression,True,mean absolute error,10.4048,10.377396676299396,DecisionTreeRegressor()
pf_home,fgm_away,0.0025235856723830885,regression,True,mean absolute error,4.4624,4.451138751295558,DecisionTreeRegressor()
pts_away,dreb_away,0.0025090326846276545,regression,True,mean absolute error,4.4772,4.465966558864385,DecisionTreeRegressor()
tov_away,fg3a_away,0.0025045102194393154,regression,True,mean absolute error,8.1414,8.121009780499458,DecisionTreeRegressor()
oreb_home,pf_away,0.0023593839727669152,regression,True,mean absolute error,3.8206,3.811585737593647,DecisionTreeRegressor()
home_wins,stl_away,0.002333739488309172,regression,True,mean absolute error,2.3614,2.355889107572307,DecisionTreeRegressor()
stl_away,fga_home,0.002310967474356107,regression,True,mean absolute error,6.5432,6.528078877621793,DecisionTreeRegressor()
pf_home,plus_minus_home,0.002306408388398018,regression,True,mean absolute error,10.4048,10.380802282000396,DecisionTreeRegressor()
stl_home,tov_home,0.00229776251221403,regression,True,mean absolute error,3.2248,3.2173901754506122,DecisionTreeRegressor()
fg3m_home,tov_away,0.0022661461279027684,regression,True,mean absolute error,3.2988,3.2913244371532744,DecisionTreeRegressor()
home_wins,fg3m_away,0.0022631584937725657,regression,True,mean absolute error,3.3884,3.380731513759701,DecisionTreeRegressor()
tov_away,reb_away,0.002257915241291708,regression,True,mean absolute error,5.3172,5.3051942130790035,DecisionTreeRegressor()
stl_away,fgm_away,0.002191602921857605,regression,True,mean absolute error,4.4624,4.452620191121502,DecisionTreeRegressor()
fgm_home,fg3m_home,0.0021534219188948933,regression,True,mean absolute error,3.4412,3.4337896444926987,DecisionTreeRegressor()
pts_home,fg3a_away,0.002135409134381705,regression,True,mean absolute error,8.1414,8.124014780073345,DecisionTreeRegressor()
fgm_away,ftm_home,0.002008058320411732,regression,True,mean absolute error,5.3258,5.315105482997152,DecisionTreeRegressor()
fga_away,ftm_home,0.0019246922254135823,regression,True,mean absolute error,5.3258,5.315549474145892,DecisionTreeRegressor()
year,tov_home,0.0017772565534845963,regression,True,mean absolute error,3.2248,3.219068703066323,DecisionTreeRegressor()
reb_away,pts_away,0.0017429728801706679,regression,True,mean absolute error,10.5006,10.48229773897448,DecisionTreeRegressor()
fg3a_home,tov_away,0.0017266331596507145,regression,True,mean absolute error,3.2988,3.2931041825329443,DecisionTreeRegressor()
home_wins,tov_home,0.001724511044037702,regression,True,mean absolute error,3.2248,3.2192387967851874,DecisionTreeRegressor()
fg3m_away,tov_away,0.0017091628405804249,regression,True,mean absolute error,3.2988,3.2931618136214933,DecisionTreeRegressor()
pts_away,fta_home,0.001652049216299245,regression,True,mean absolute error,6.5984,6.587499118451171,DecisionTreeRegressor()
pts_home,home_wins,0.0016516369182693058,regression,True,mean absolute error,0.3872,0.38656048618524613,DecisionTreeRegressor()
pts_home,reb_home,0.0016338512999530819,regression,True,mean absolute error,5.3582,5.349445497964592,DecisionTreeRegressor()
fg3m_home,ftm_away,0.0016320102136382353,regression,True,mean absolute error,5.0038,4.995633747292997,DecisionTreeRegressor()
tov_away,pts_away,0.0015657320500556127,regression,True,mean absolute error,10.5006,10.484158874035186,DecisionTreeRegressor()
blk_home,pts_away,0.0015273163243205712,regression,True,mean absolute error,10.5006,10.48456226220484,DecisionTreeRegressor()
pf_home,fg3m_home,0.0015186224429269979,regression,True,mean absolute error,3.4412,3.4359741164493993,DecisionTreeRegressor()
dreb_home,stl_home,0.0014924645041223261,regression,True,mean absolute error,2.4324,2.4287697293401727,DecisionTreeRegressor()
tov_away,fga_home,0.001366022343358142,regression,True,mean absolute error,6.5432,6.534261842602938,DecisionTreeRegressor()
dreb_home,tov_home,0.0013442827517088363,regression,True,mean absolute error,3.2248,3.2204649569822896,DecisionTreeRegressor()
pts_away,dreb_home,0.001284168293277932,regression,True,mean absolute error,4.366,4.360393321231548,DecisionTreeRegressor()
dreb_away,fgm_away,0.0012618412220904984,regression,True,mean absolute error,4.4624,4.456769159730543,DecisionTreeRegressor()
pts_home,reb_away,0.0012506152330499232,regression,True,mean absolute error,5.3172,5.310550228682827,DecisionTreeRegressor()
tov_home,dreb_home,0.001249794862502429,regression,True,mean absolute error,4.366,4.360543395630314,DecisionTreeRegressor()
plus_minus_home,fta_home,0.0012239580729843658,regression,True,mean absolute error,6.5984,6.59032383505122,DecisionTreeRegressor()
