fgm_home,fga_home,fg3m_home,fg3a_home,ftm_home,fta_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,pts_home,plus_minus_home,fgm_away,fga_away,fg3m_away,fg3a_away,ftm_away,fta_away,oreb_away,dreb_away,reb_away,ast_away,stl_away,blk_away,tov_away,pf_away,pts_away,play_off,season
38,86,13,30,16,27,11,34,45,20,9,4,15,19,105,3,41,88,8,30,12,20,7,36,43,27,9,4,14,20,102,0,31
45,95,1,3,26,30,23,37,60,24,9,10,24,21,117,-4,48,101,3,8,22,26,15,26,41,28,16,2,15,24,121,0,2
36,79,4,11,30,36,11,37,48,24,3,3,12,24,106,7,38,91,5,13,18,28,13,28,41,17,7,5,10,24,99,0,22
31,81,6,15,21,27,24,27,51,20,8,4,19,22,89,9,29,65,8,18,14,17,4,24,28,24,9,5,17,21,80,0,21
43,81,0,5,18,22,14,20,34,27,6,2,11,23,104,-2,40,73,3,4,23,24,10,21,31,17,7,3,14,22,106,0,6
37,85,16,43,16,18,10,34,44,22,7,9,10,17,106,-5,43,98,11,34,14,23,16,35,51,21,5,1,9,16,111,0,36
34,73,4,12,28,34,11,26,37,18,11,5,14,24,100,-5,42,78,3,10,18,26,9,29,38,24,6,4,13,26,105,0,16
39,110,1,12,20,26,18,39,57,16,9,3,20,26,99,-30,50,107,4,14,25,34,15,46,61,25,15,1,20,24,129,0,5
41,98,0,3,29,35,17,32,49,28,8,4,16,28,111,-3,41,83,0,3,32,43,11,37,48,18,7,7,19,27,114,0,1
30,73,6,20,11,11,9,18,27,22,10,4,14,15,77,-15,35,69,8,16,14,16,11,30,41,20,7,2,18,19,92,0,17
34,87,8,30,17,20,11,34,45,17,4,4,9,18,93,-12,41,89,9,25,14,20,12,39,51,25,6,4,7,17,105,0,22
37,86,8,21,7,12,17,28,45,21,9,2,15,20,89,2,34,72,5,16,14,17,7,28,35,18,8,6,15,20,87,0,19
40,76,0,2,15,21,4,22,26,32,10,3,18,23,95,-21,48,88,6,12,14,20,12,30,42,32,12,2,17,15,116,0,3
45,92,3,7,30,38,18,26,44,31,8,7,21,23,123,13,42,91,1,7,25,29,15,29,44,30,10,1,20,29,110,0,2
48,82,5,10,30,36,14,40,54,33,11,8,15,26,131,31,35,90,4,18,26,34,8,23,31,24,15,3,12,24,100,0,11
40,88,9,22,17,22,15,27,42,16,6,5,11,22,106,4,37,74,5,10,23,29,9,30,39,21,5,4,13,18,102,0,23
35,78,5,13,15,19,8,26,34,20,3,2,9,25,90,-6,35,77,6,18,20,26,13,29,42,19,2,5,13,18,96,0,20
32,73,6,13,24,37,11,39,50,19,6,5,12,24,94,16,30,81,3,16,15,17,9,33,42,18,5,9,12,28,78,1,15
33,73,7,27,23,34,12,34,46,19,3,9,16,21,96,-7,37,81,7,14,22,33,10,29,39,17,9,2,7,23,103,0,25
42,81,4,13,16,21,12,27,39,33,4,5,13,18,104,-5,40,78,4,12,25,28,5,24,29,22,11,4,11,20,109,0,22
45,84,1,2,22,32,10,36,46,28,5,7,19,21,113,7,45,104,1,4,15,19,19,31,50,24,9,4,17,24,106,0,0
41,77,2,12,20,27,10,33,43,18,8,7,14,20,104,5,38,85,5,18,18,21,11,27,38,24,8,2,11,26,99,1,24
34,72,4,13,22,30,7,32,39,18,6,6,18,15,94,-10,41,85,11,21,11,14,6,27,33,22,6,9,12,20,104,0,23
43,80,7,13,12,17,9,29,38,28,13,5,14,28,105,16,35,79,3,7,16,20,11,25,36,19,5,1,17,18,89,0,8
28,69,7,12,17,20,6,35,41,22,1,2,12,18,80,-5,28,72,12,16,17,26,10,32,42,23,4,4,9,24,85,0,14
34,81,2,17,22,31,16,25,41,21,10,7,17,36,92,-4,28,67,5,17,35,46,12,26,38,20,9,1,20,25,96,0,12
38,89,6,12,30,40,18,34,52,24,12,5,15,24,112,14,36,91,3,14,23,30,15,30,45,23,7,3,16,28,98,0,14
42,88,13,36,12,21,11,32,43,17,9,3,20,22,109,-21,49,89,16,33,16,21,8,35,43,35,9,3,16,19,130,0,35
40,88,10,22,20,27,10,34,44,21,6,5,16,22,110,-3,43,95,6,12,21,25,14,40,54,21,9,5,14,27,113,0,12
36,74,20,47,23,32,8,30,38,18,6,5,17,22,115,12,36,78,11,29,20,26,5,30,35,24,10,6,13,22,103,0,33
37,82,8,18,33,41,11,32,43,23,6,5,10,27,115,12,37,80,6,14,23,31,13,32,45,26,7,7,14,29,103,0,14
33,89,8,21,14,17,18,32,50,23,2,7,18,27,88,-16,37,75,3,9,27,39,8,31,39,13,12,4,11,22,104,0,14
43,87,3,9,27,36,15,32,47,21,4,1,13,18,116,-13,48,89,18,38,15,16,6,27,33,34,8,7,11,25,129,0,30
42,81,16,35,14,16,4,37,41,23,5,2,16,17,114,12,43,92,11,38,5,9,12,29,41,25,9,1,11,17,102,0,36
42,103,11,33,11,12,17,33,50,27,10,7,10,18,106,13,36,76,6,20,15,20,5,30,35,26,3,2,17,14,93,0,30
31,62,1,4,20,29,8,31,39,25,10,10,24,29,83,3,26,79,3,15,25,34,18,24,42,18,16,2,17,23,80,0,12
42,84,6,21,23,33,9,27,36,28,11,5,13,22,113,3,41,89,2,10,26,32,15,30,45,26,9,5,18,23,110,0,24
37,85,10,29,25,31,6,45,51,23,5,9,14,23,109,10,35,97,9,39,20,28,9,37,46,18,7,10,8,22,99,0,30
43,78,4,9,11,15,11,24,35,25,6,6,17,20,101,-1,40,82,6,16,16,18,14,23,37,22,7,4,15,18,102,0,20
48,85,0,0,16,23,14,35,49,30,7,7,17,23,112,23,36,88,0,0,17,22,17,23,40,11,10,3,17,19,89,0,0
44,92,4,8,32,40,17,33,50,20,12,6,20,23,124,7,45,101,3,7,24,30,15,30,45,32,10,4,16,29,117,0,3
41,79,5,15,16,25,11,34,45,25,9,7,16,21,103,10,38,88,7,15,10,18,16,28,44,23,6,1,20,24,93,0,19
50,86,12,25,16,24,7,34,41,19,10,8,16,28,128,3,47,97,13,30,18,30,20,28,48,25,9,5,14,22,125,0,33
36,81,6,13,18,28,17,21,38,24,11,5,10,23,96,3,34,66,7,13,18,29,12,26,38,23,2,3,21,23,93,0,11
43,96,5,12,24,27,17,28,45,23,13,3,12,23,115,9,40,86,2,9,24,28,12,33,45,28,11,5,21,26,106,0,5
31,83,3,14,19,28,11,25,36,19,5,1,10,19,84,-20,37,75,7,21,23,25,8,39,47,15,7,11,13,19,104,1,28
46,100,5,24,22,29,15,43,58,36,9,8,12,18,119,7,42,104,10,30,18,21,15,36,51,24,7,5,13,19,112,0,22
34,80,7,22,31,48,15,26,41,20,7,6,9,25,106,-6,40,78,10,23,22,32,7,34,41,23,4,3,11,34,112,0,30
42,90,6,13,17,19,17,38,55,22,10,7,19,20,107,16,33,91,3,13,22,29,17,24,41,12,15,9,16,16,91,0,24
44,88,9,17,12,22,17,30,47,21,8,5,9,22,109,7,40,76,6,21,16,23,6,27,33,24,3,2,11,18,102,0,20
35,72,7,18,24,31,9,20,29,27,15,3,20,25,101,-2,37,69,5,14,24,30,10,26,36,18,11,4,24,22,103,0,13
32,70,3,8,23,32,5,21,26,17,6,2,15,26,90,-13,41,78,1,5,20,26,15,30,45,26,10,6,19,27,103,0,8
46,98,3,11,16,22,19,28,47,29,12,7,11,16,111,-2,49,92,3,8,12,13,14,32,46,28,7,4,16,18,113,0,8
35,82,7,18,22,32,11,34,45,20,7,9,8,24,99,9,31,78,4,20,24,28,12,33,45,15,4,6,12,24,90,0,21
43,90,2,11,14,22,18,28,46,25,7,3,13,24,102,-8,41,90,5,16,23,30,17,31,48,25,9,3,11,18,110,0,15
38,71,3,11,28,31,12,29,41,23,8,4,19,22,107,17,31,80,8,21,20,26,16,22,38,22,10,5,19,23,90,0,10
37,88,7,26,29,36,11,30,41,19,13,3,13,26,110,14,34,74,2,6,26,34,6,36,42,23,5,5,25,32,96,0,17
33,79,4,16,24,28,14,25,39,22,4,3,14,20,94,-8,37,80,6,14,22,25,13,24,37,25,6,2,10,25,102,0,15
38,74,6,17,17,25,11,39,50,23,8,7,23,22,99,16,34,84,5,18,10,14,10,26,36,20,18,5,18,22,83,0,26
33,88,9,38,11,12,10,36,46,14,12,2,16,20,86,11,30,82,6,29,9,12,9,42,51,14,11,2,27,26,75,0,31
28,70,1,10,35,42,16,25,41,17,6,2,15,21,92,-2,35,71,11,22,13,15,9,23,32,26,4,1,16,33,94,0,10
46,92,1,5,25,29,18,30,48,27,6,7,14,20,118,16,47,90,0,2,8,14,8,21,29,35,8,1,16,27,102,0,0
37,89,10,38,15,21,12,34,46,20,8,2,15,22,99,-7,39,80,12,29,16,23,9,38,47,26,10,4,17,23,106,0,31
41,82,6,23,13,19,6,34,40,28,10,5,13,18,101,13,35,82,6,17,12,19,14,31,45,26,12,5,20,16,88,0,29
40,73,7,11,23,36,9,29,38,28,5,6,13,17,110,20,35,76,5,15,15,21,9,25,34,19,8,7,12,28,90,0,17
32,79,7,29,19,26,12,28,40,14,10,1,17,26,90,-16,33,73,5,11,35,39,14,33,47,17,10,8,15,19,106,0,16
44,74,6,14,27,33,6,25,31,30,11,6,16,27,121,13,35,81,7,21,31,39,18,19,37,21,10,4,16,27,108,0,10
40,93,14,36,13,14,8,40,48,28,8,8,11,15,107,10,36,92,12,33,13,13,9,39,48,23,6,5,15,17,97,0,34
53,82,8,17,26,36,9,35,44,38,10,3,18,19,140,31,45,94,8,26,11,16,12,24,36,32,13,2,18,29,109,0,9
41,73,8,18,18,25,9,32,41,17,8,3,16,19,108,18,35,80,7,20,13,21,12,21,33,16,11,0,13,21,90,0,22
33,80,2,7,24,28,10,35,45,14,4,5,10,17,92,7,35,88,2,11,13,20,9,28,37,25,8,2,11,20,85,1,15
39,80,10,30,30,34,9,30,39,18,10,12,13,24,118,11,36,79,11,34,24,32,8,30,38,22,8,8,16,23,107,1,36
35,75,5,24,25,31,11,36,47,22,5,5,18,21,100,-6,41,85,9,21,15,26,6,25,31,30,11,5,11,19,106,0,25
36,85,11,41,14,16,12,27,39,19,8,6,17,23,97,-15,39,81,10,32,24,28,11,32,43,25,12,4,14,19,112,0,36
48,99,6,10,18,25,10,24,34,35,15,2,12,16,120,-25,62,95,3,12,18,22,9,39,48,36,8,3,17,19,145,0,8
44,79,6,7,25,37,13,28,41,34,6,8,11,21,119,17,39,81,8,15,16,22,12,22,34,18,7,1,12,29,102,0,12
36,83,9,35,12,18,12,33,45,22,5,3,18,18,93,-8,34,82,16,44,17,18,8,30,38,24,9,2,11,18,101,0,35
32,83,4,13,26,30,13,29,42,22,3,2,15,23,94,-8,39,89,1,6,23,25,14,36,50,22,5,7,15,31,102,0,14
34,80,10,29,22,27,5,26,31,23,5,8,11,25,100,-20,43,87,10,23,24,36,14,36,50,28,7,5,12,20,120,0,29
32,97,9,22,11,15,33,33,66,19,1,6,16,25,84,-7,33,76,1,7,24,32,10,29,39,25,7,9,10,22,91,0,10
46,97,14,43,17,28,10,35,45,31,5,6,13,17,123,-18,55,108,15,42,16,21,18,38,56,37,10,10,11,22,141,0,36
31,73,3,15,15,24,10,39,49,13,5,4,14,29,80,-4,25,73,5,17,29,40,9,30,39,16,6,3,8,18,84,0,26
56,93,1,4,10,17,15,30,45,29,11,6,15,25,123,21,37,90,1,8,27,33,22,21,43,12,7,2,14,18,102,0,4
41,70,5,9,14,17,11,31,42,19,1,4,12,20,101,18,31,84,5,24,16,20,17,19,36,17,6,1,6,14,83,0,14
45,106,1,5,19,30,19,35,54,21,17,10,16,32,110,5,38,84,5,14,24,38,10,43,53,14,9,7,27,25,105,0,7
35,79,6,16,18,28,14,41,55,24,8,9,17,23,94,10,32,86,3,10,17,25,13,34,47,20,11,2,17,25,84,0,15
37,91,8,23,24,31,20,35,55,18,5,0,15,20,106,-2,39,88,11,31,19,27,9,26,35,21,5,8,7,22,108,0,21
46,88,3,3,13,16,12,27,39,29,6,3,11,24,108,20,30,69,4,13,24,31,7,27,34,16,6,6,22,18,88,0,15
46,98,1,4,32,40,19,29,48,34,11,4,20,23,125,4,49,90,0,3,23,28,8,30,38,35,12,6,14,30,121,0,0
40,82,10,27,16,21,7,24,31,26,9,3,11,18,106,10,36,85,6,16,18,22,19,35,54,16,5,3,22,21,96,0,20
32,87,7,15,20,25,18,35,53,20,9,9,11,20,91,12,27,75,7,19,18,21,9,31,40,17,5,8,16,19,79,0,26
34,83,5,17,11,23,14,19,33,25,8,5,14,20,84,-22,43,82,5,11,15,19,13,33,46,24,11,3,18,23,106,0,11
49,86,4,8,25,34,12,29,41,31,10,5,12,18,127,28,43,86,3,9,10,15,14,31,45,25,6,6,21,23,99,0,6
40,93,11,25,21,29,19,33,52,22,3,4,12,22,112,4,39,91,6,19,24,27,14,32,46,20,9,2,11,27,108,0,33
45,85,0,1,26,31,12,33,45,31,13,7,22,27,116,10,43,87,2,5,18,21,12,28,40,23,9,5,24,20,106,0,1
38,84,0,4,17,20,16,27,43,18,5,13,14,17,93,4,39,93,1,4,10,16,22,23,45,22,8,9,11,17,89,0,2
43,91,2,5,29,34,12,32,44,29,8,2,12,23,117,13,40,78,0,1,24,35,7,32,39,31,4,7,18,28,104,0,0
39,86,1,7,23,30,14,33,47,21,11,7,13,16,102,5,41,88,2,14,13,14,9,31,40,23,7,6,16,19,97,0,7
40,78,3,11,13,16,8,33,41,24,11,7,12,24,96,24,27,80,2,20,16,20,14,25,39,15,5,4,17,18,72,0,16
39,86,5,8,27,32,17,37,54,19,7,7,13,16,110,22,36,90,5,21,11,13,10,31,41,13,6,6,16,21,88,0,23
39,80,5,19,25,32,7,26,33,22,7,3,11,20,108,-6,44,85,7,23,19,21,10,33,43,24,6,3,14,22,114,0,28
37,79,0,2,21,30,17,33,50,23,11,6,25,29,95,-7,38,80,0,3,26,34,10,26,36,24,14,3,20,22,102,0,8
41,84,13,35,21,23,10,36,46,21,8,7,15,19,116,6,40,90,14,30,16,21,6,28,34,28,11,2,11,21,110,0,33
42,88,15,38,24,25,9,32,41,20,6,7,9,14,123,4,49,103,11,29,10,16,18,33,51,25,3,3,7,19,119,0,35
48,83,6,15,19,25,17,23,40,25,10,3,12,24,121,20,34,66,4,11,29,32,7,22,29,23,5,1,17,21,101,0,22
46,97,7,29,21,27,16,29,45,24,14,1,13,23,120,4,45,96,6,22,20,27,19,35,54,27,4,3,21,23,116,0,28
33,80,7,27,21,40,8,40,48,19,7,3,16,15,94,-14,41,90,16,45,10,12,6,42,48,32,7,4,13,26,108,0,35
40,89,3,17,19,23,9,33,42,25,2,8,8,24,102,-7,40,83,6,11,23,33,7,40,47,22,5,6,10,18,109,0,24
56,107,0,1,22,27,23,28,51,40,11,5,11,27,134,29,40,86,0,4,25,26,12,27,39,30,3,10,26,23,105,0,1
42,82,12,24,16,20,4,29,33,29,8,9,7,19,112,8,38,75,6,10,22,26,8,38,46,22,4,4,15,20,104,0,29
38,82,11,25,20,22,9,39,48,25,4,5,15,19,107,7,41,91,4,19,14,16,6,36,42,26,8,2,10,18,100,0,33
44,97,9,32,13,16,15,35,50,25,9,7,17,24,110,-5,39,89,14,29,23,30,9,33,42,26,13,1,15,14,115,0,29
47,97,16,44,11,14,15,44,59,30,9,5,12,18,121,29,31,86,11,35,19,21,8,35,43,23,10,8,12,13,92,0,36
38,77,8,17,13,13,4,27,31,26,7,8,8,17,97,-1,36,82,12,24,14,17,18,30,48,19,3,5,14,16,98,0,23
46,96,11,25,13,18,13,31,44,26,5,12,15,25,116,-8,46,96,11,34,21,29,16,32,48,22,5,11,11,20,124,0,32
37,78,9,25,15,21,8,39,47,26,4,5,21,18,98,-12,45,96,11,35,9,15,8,34,42,30,14,5,10,16,110,0,35
38,98,0,6,16,21,19,31,50,28,9,6,16,25,92,-4,35,83,4,9,22,35,18,36,54,16,8,8,20,22,96,0,7
31,66,4,14,23,30,7,34,41,19,3,3,13,23,89,-10,36,80,9,19,18,26,8,26,34,22,6,2,5,23,99,0,16
27,71,1,15,18,18,10,22,32,8,5,2,20,25,73,-21,36,72,4,8,18,24,12,29,41,19,9,4,20,20,94,0,21
35,77,6,21,17,20,7,34,41,28,8,5,9,18,93,7,34,86,11,25,7,14,21,31,52,14,6,4,17,21,86,0,25
35,72,6,15,28,36,10,22,32,26,10,5,15,16,104,6,40,79,6,19,12,14,10,23,33,17,7,4,21,30,98,0,13
46,91,1,2,14,18,23,52,75,33,1,9,22,18,107,29,32,101,0,1,14,19,16,19,35,19,14,1,7,16,78,0,6
31,67,3,9,19,27,9,30,39,21,4,4,19,21,84,-9,34,80,6,16,19,22,15,24,39,24,10,3,15,23,93,1,22
46,84,1,2,36,38,21,31,52,32,8,7,23,23,129,16,44,88,4,10,21,24,9,18,27,27,13,8,16,30,113,0,2
48,89,21,37,9,15,11,36,47,37,9,8,16,17,126,13,46,101,6,20,15,18,13,30,43,25,9,3,10,15,113,0,32
39,87,7,19,13,17,12,33,45,22,7,2,16,22,98,-13,41,84,11,23,18,22,9,31,40,24,8,3,13,16,111,0,22
38,79,10,21,24,26,8,33,41,19,7,4,22,23,110,6,36,78,9,27,23,30,8,32,40,25,13,6,18,25,104,0,21
35,83,9,23,13,23,17,33,50,15,7,8,15,17,92,2,36,89,4,16,14,20,17,29,46,18,7,4,15,21,90,0,25
41,95,0,2,16,21,12,25,37,35,11,2,15,26,98,-13,41,79,0,2,29,38,12,38,50,27,6,0,18,21,111,0,3
34,72,6,18,16,24,8,37,45,24,7,6,20,22,90,-1,31,80,4,15,25,36,14,31,45,17,12,3,13,24,91,0,25
29,82,7,24,22,26,17,27,44,14,7,2,20,17,87,-29,48,83,11,21,9,13,6,29,35,35,10,6,13,19,116,0,26
39,82,6,15,15,23,12,25,37,17,5,5,15,25,99,-1,37,73,8,17,18,30,9,29,38,20,6,4,15,24,100,0,25
41,83,11,26,15,20,9,31,40,31,13,3,15,15,108,4,40,88,15,36,9,16,12,32,44,30,8,4,18,20,104,0,35
42,80,9,19,21,25,8,30,38,25,12,4,15,18,114,3,45,88,6,23,15,25,13,26,39,15,11,1,16,23,111,0,24
35,80,8,16,14,17,14,29,43,26,6,7,12,21,92,-1,38,83,5,14,12,20,15,29,44,22,8,4,13,18,93,0,10
34,66,9,12,21,26,4,36,40,25,6,10,18,24,98,16,31,79,4,13,16,21,11,25,36,14,5,4,11,27,82,0,10
41,78,10,19,23,26,12,34,46,24,7,5,16,21,115,24,36,84,4,16,15,21,14,27,41,19,7,4,16,22,91,0,18
37,81,4,12,16,21,11,31,42,22,3,8,15,16,94,4,36,81,2,4,16,19,11,34,45,23,8,5,18,22,90,0,15
48,92,15,34,17,28,14,39,53,29,3,3,8,23,128,21,39,87,4,27,25,30,8,34,42,21,3,6,6,22,107,0,35
33,78,0,5,21,33,16,33,49,23,12,7,10,19,87,14,28,72,4,5,13,17,8,31,39,19,5,6,21,25,73,0,8
37,81,6,10,8,12,6,36,42,30,8,5,13,24,88,4,30,74,5,12,19,27,10,35,45,21,7,1,20,15,84,0,15
26,75,6,27,20,23,7,25,32,18,9,1,19,15,78,-34,46,84,13,32,7,9,11,35,46,31,10,3,16,22,112,0,32
40,94,11,25,13,16,10,33,43,26,18,5,8,25,104,14,31,70,9,24,19,29,5,44,49,26,5,7,24,16,90,0,30
32,72,2,6,38,51,15,35,50,13,2,5,9,20,104,7,40,80,0,3,17,26,3,27,30,18,5,1,5,29,97,1,5
28,81,5,18,18,25,16,31,47,15,8,3,21,26,79,-8,26,66,5,16,30,39,10,35,45,18,11,11,23,24,87,0,19
29,77,4,13,30,39,9,30,39,19,7,8,18,27,92,-15,36,76,1,5,34,41,10,38,48,18,10,9,21,29,107,0,20
52,86,3,5,19,27,15,28,43,33,6,9,16,22,126,16,42,81,3,7,23,34,11,22,33,25,9,4,12,23,110,0,2
41,80,6,24,19,27,11,33,44,23,9,6,18,16,107,3,40,85,12,25,12,16,5,27,32,28,11,1,16,26,104,0,30
51,89,6,13,14,21,8,33,41,36,7,3,9,19,122,20,40,91,6,19,16,24,15,28,43,17,6,6,15,16,102,0,21
30,86,8,27,15,21,7,27,34,21,13,3,22,19,83,-39,48,89,14,35,12,13,8,46,54,31,14,10,23,24,122,0,33
38,80,5,20,13,18,9,37,46,26,13,5,14,24,94,20,28,82,3,14,15,30,17,30,47,14,7,3,18,17,74,0,12
36,86,2,11,21,32,17,29,46,22,8,5,13,21,95,5,34,83,4,14,18,28,19,30,49,18,5,4,17,23,90,0,9
31,63,6,16,28,43,13,35,48,18,9,4,20,21,96,23,28,73,4,16,13,22,11,19,30,14,6,0,15,35,73,0,11
36,75,1,4,24,32,10,33,43,24,9,8,13,22,97,11,34,79,1,8,17,23,10,27,37,17,5,8,13,20,86,0,19
32,77,10,28,15,20,10,41,51,24,6,6,21,16,89,15,29,83,3,15,13,15,6,31,37,11,15,1,16,25,74,0,28
36,86,8,33,20,28,12,31,43,20,5,10,9,28,100,-7,34,72,14,35,25,37,6,36,42,15,4,5,15,22,107,1,27
31,88,1,15,23,38,21,26,47,18,8,7,12,34,86,-8,34,69,2,3,24,37,8,37,45,20,7,7,20,35,94,0,19
58,98,1,5,12,16,7,24,31,34,15,5,13,18,129,12,50,96,1,4,16,20,17,26,43,34,9,5,20,19,117,0,0
38,88,2,13,25,30,13,25,38,18,10,5,13,21,103,-3,45,82,4,13,12,20,10,29,39,28,8,5,20,23,106,0,18
33,80,5,25,19,25,7,31,38,20,7,7,12,25,90,-5,34,81,8,25,19,25,12,38,50,17,3,2,16,22,95,0,30
40,96,14,40,13,17,10,44,54,23,7,2,15,22,107,-8,39,94,16,47,21,24,12,38,50,28,10,8,11,21,115,0,36
46,95,13,37,15,28,7,36,43,28,5,3,14,25,120,-10,48,95,11,31,23,29,11,43,54,25,8,0,14,21,130,0,35
40,90,4,10,15,22,18,21,39,22,14,2,15,20,99,7,36,73,2,7,18,22,14,27,41,22,5,7,23,21,92,0,8
43,89,11,28,19,30,13,39,52,25,6,3,14,16,116,14,39,87,12,36,12,18,8,32,40,22,10,7,13,28,102,0,32
33,90,7,25,21,26,9,39,48,20,13,9,19,20,94,-10,40,85,6,21,18,21,2,40,42,21,8,10,20,25,104,0,29
39,89,6,18,22,27,14,19,33,16,11,6,9,25,106,-2,34,65,8,17,32,38,9,30,39,19,0,4,20,28,108,0,21
47,82,12,27,19,24,12,29,41,32,10,6,21,23,125,18,38,81,10,23,21,27,10,22,32,29,14,4,21,23,107,0,31
34,86,3,16,7,12,14,26,40,16,6,4,12,19,78,-18,35,79,9,23,17,21,11,34,45,24,7,4,11,14,96,0,28
40,98,9,29,20,31,23,24,47,22,8,7,10,15,109,9,38,91,10,25,14,17,18,35,53,21,6,12,21,25,100,0,18
39,77,1,3,32,36,9,34,43,28,8,9,18,20,111,-3,46,91,3,5,19,24,13,26,39,34,11,5,15,22,114,0,1
38,79,4,11,24,30,14,27,41,25,6,3,11,20,104,11,38,75,1,10,16,19,5,25,30,25,6,4,13,24,93,0,9
34,78,8,20,19,33,9,28,37,14,5,4,14,33,95,-6,31,72,7,26,32,40,8,38,46,22,5,10,16,23,101,0,34
43,87,7,28,14,21,13,36,49,22,6,5,18,17,107,-6,42,89,11,30,18,22,9,29,38,27,10,4,12,15,113,0,24
42,93,5,18,27,32,15,34,49,24,13,16,10,24,116,35,30,87,4,19,17,23,12,30,42,15,4,7,18,22,81,0,24
35,78,4,11,12,14,13,25,38,21,9,3,18,25,86,-10,36,78,3,12,21,24,11,29,40,20,14,8,16,21,96,0,19
49,101,1,10,17,22,14,31,45,30,5,6,14,22,116,-8,51,102,2,5,20,29,22,34,56,31,9,3,14,19,124,0,2
50,81,9,22,17,22,7,34,41,34,8,6,14,21,126,23,38,86,6,19,21,23,9,25,34,22,9,3,14,22,103,0,21
26,65,4,16,34,42,9,27,36,20,12,5,20,29,90,5,24,64,9,26,28,41,9,28,37,19,9,6,17,29,85,0,13
39,88,18,41,17,26,15,32,47,28,8,4,12,20,113,4,40,87,10,26,19,21,12,30,42,23,8,8,11,23,109,0,33
29,76,1,12,26,36,12,34,46,13,8,11,18,26,85,-10,33,79,3,14,26,36,10,33,43,25,9,4,16,28,95,0,21
38,78,9,20,18,23,6,35,41,23,5,6,18,21,103,11,36,87,3,18,17,23,11,33,44,21,11,2,13,19,92,0,23
40,81,8,20,21,26,9,20,29,20,11,2,17,24,109,-3,40,74,9,17,23,29,12,32,44,27,10,6,22,26,112,0,23
37,91,3,19,12,16,19,27,46,19,9,4,10,28,89,-14,34,75,6,21,29,40,12,33,45,23,7,3,12,19,103,0,25
34,70,5,19,33,41,12,25,37,23,5,2,6,24,106,15,31,65,4,12,25,32,6,23,29,17,2,1,7,24,91,1,23
33,70,6,16,22,35,12,36,48,14,4,5,17,28,94,12,28,79,2,14,24,33,13,29,42,17,10,4,10,30,82,0,23
29,66,2,10,37,46,14,31,45,11,5,2,24,32,97,2,33,72,10,20,19,33,8,16,24,24,16,6,15,39,95,1,9
33,98,0,4,21,33,22,21,43,21,12,7,9,21,87,-21,47,89,2,5,12,15,18,39,57,28,7,8,21,25,108,0,5
41,85,1,4,33,37,11,36,47,28,9,10,13,25,116,15,39,97,4,14,19,24,10,31,41,22,6,3,12,27,101,0,6
37,79,10,31,14,21,4,33,37,21,6,1,14,18,98,-21,43,85,17,38,16,22,9,36,45,32,10,5,12,21,119,0,36
42,76,20,39,13,21,2,34,36,15,4,3,16,23,117,6,40,85,11,30,20,23,7,30,37,19,6,3,12,25,111,1,35
37,79,4,11,17,18,10,21,31,22,10,4,16,21,95,-17,44,78,4,10,20,27,12,26,38,25,10,9,11,21,112,0,17
36,90,11,35,12,18,10,36,46,22,11,4,13,25,95,-7,35,84,9,29,23,33,15,41,56,22,9,3,16,19,102,1,32
35,89,10,22,12,22,22,34,56,27,9,8,16,22,92,3,35,81,2,7,17,27,13,32,45,29,8,6,16,23,89,0,4
34,72,4,14,23,34,5,38,43,21,10,3,14,15,95,6,31,80,5,12,22,28,11,37,48,18,11,2,16,23,89,0,24
41,83,0,4,11,22,12,30,42,29,5,4,20,22,93,-8,40,88,0,1,21,27,15,26,41,17,10,2,15,18,101,0,3
45,89,3,12,16,23,12,27,39,32,14,6,12,24,109,12,33,79,4,13,27,31,13,30,43,17,7,4,20,22,97,0,17
34,75,8,24,25,28,7,26,33,23,10,6,14,21,101,8,31,80,8,19,23,27,18,31,49,16,5,5,20,25,93,0,17
41,80,0,1,46,56,12,35,47,21,14,6,16,20,128,29,42,92,0,0,15,21,10,26,36,23,9,6,19,34,99,0,0
42,84,10,25,14,19,8,27,35,26,11,3,20,24,108,-3,43,82,5,13,20,27,4,32,36,32,12,3,15,20,111,0,23
46,83,12,19,34,38,11,23,34,29,13,2,12,23,138,14,45,82,12,22,22,29,10,23,33,32,3,6,20,25,124,0,18
38,76,3,10,30,36,9,26,35,24,5,2,7,33,109,6,31,71,8,15,33,43,15,24,39,20,4,3,15,30,103,0,15
32,85,3,14,16,18,13,33,46,18,3,12,16,23,83,-11,33,76,3,3,25,31,7,34,41,23,8,5,12,21,94,0,19
45,88,12,32,15,18,11,38,49,27,6,1,14,14,117,7,41,85,13,32,15,21,6,30,36,30,9,1,7,17,110,0,35
47,91,22,37,24,33,9,32,41,28,10,6,13,30,140,8,44,88,11,32,33,52,16,36,52,31,8,5,14,28,132,0,30
47,88,3,8,19,30,12,28,40,27,9,7,13,20,116,-5,50,91,1,5,20,28,13,32,45,26,11,5,14,22,121,0,1
39,82,0,1,24,31,18,23,41,25,9,6,16,20,102,7,36,68,2,8,21,24,7,26,33,21,8,2,21,29,95,0,2
34,78,3,11,17,19,5,31,36,19,4,6,18,11,88,-12,47,90,0,3,6,8,9,32,41,29,11,8,12,19,100,0,8
30,72,3,11,21,34,5,28,33,14,6,5,7,17,84,-19,43,80,5,12,12,15,6,41,47,17,4,2,12,25,103,0,22
