,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_corr_selector__threshold,param_model__algorithm,param_model__learning_rate,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision
118,40.541062116622925,1.2360854668140482,0.9606175422668457,0.10196022924266102,0.95,SAMME.R,1.0,40,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.0, 'model__n_estimators': 40}",0.8395928899082569,0.8398566308243728,0.8437275985663082,0.8464516129032258,0.859068100358423,0.8457393665121172,0.007135760715561485,3,0.8546736411189447,0.8545785048852533,0.8572077185017026,0.8671150278293135,0.8764460897732531,0.8620041964216935,0.008562394729664288,5
119,42.82263102531433,4.434254590392613,1.2387320041656493,0.42876987218882157,0.95,SAMME.R,1.0,50,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.0, 'model__n_estimators': 50}",0.8443233944954128,0.8422939068100358,0.8461648745519713,0.8540501792114695,0.8636559139784946,0.8500976538094769,0.007863283873926685,1,0.8593251253989969,0.8570778334091943,0.8602003642987249,0.8738675958188153,0.8819153881915388,0.8664772614234539,0.009714468948992912,1
120,35.89854989051819,4.1245714529999775,0.46224727630615237,0.10135364177049182,0.95,SAMME.R,1.5,20,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.5, 'model__n_estimators': 20}",0.817230504587156,0.8139068100358423,0.8229390681003584,0.8222222222222222,0.8293906810035843,0.8211378571898326,0.005293104126566341,35,0.8463876548982932,0.836692624828218,0.8515222482435597,0.8555160142348754,0.8535623114411697,0.8487361707292231,0.006746594170783963,17
121,38.564149904251096,1.227611272374324,0.9553276538848877,0.22401465403197712,0.95,SAMME.R,1.5,30,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.5, 'model__n_estimators': 30}",0.8305619266055045,0.8236559139784946,0.8324014336917562,0.8325448028673835,0.8422939068100358,0.8322915967906349,0.005961361585537025,19,0.8553488372093023,0.8484708063021316,0.8500684618895481,0.8621666273306585,0.8682789387180089,0.85686673428993,0.007447676175893996,9
122,41.52172665596008,1.9154812029608839,0.7991062641143799,0.1427088794372447,0.95,SAMME.R,1.5,40,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.5, 'model__n_estimators': 40}",0.8375860091743119,0.8299641577060932,0.839426523297491,0.8424372759856631,0.8488888888888889,0.8396605710104896,0.006184673920227283,10,0.8576364892881825,0.8501606241395135,0.8585231193926847,0.8686560150375939,0.8740305522914219,0.8618013600298793,0.00848692147582628,6
123,42.08218607902527,2.2685226362268356,1.000174379348755,0.23622202110550497,0.95,SAMME.R,1.5,50,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 1.5, 'model__n_estimators': 50}",0.8414564220183486,0.836415770609319,0.8447311827956989,0.8465949820788531,0.8530465949820788,0.8444489904968597,0.005515284273868887,6,0.8591743119266055,0.8565507713562054,0.861863240018357,0.8739079102715467,0.8769953051643192,0.8656983077474066,0.0081971630729988,3
124,34.15789604187012,2.612158444128375,0.521861457824707,0.10057846577321718,0.95,SAMME.R,2.0,20,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 20}",0.5956135321100917,0.5941218637992831,0.6091756272401434,0.5981362007168459,0.6018637992831541,0.5997822046299037,0.00537951749533415,89,0.7499118165784833,0.7445255474452555,0.7681931132410366,0.7575431034482759,0.75997150997151,0.7560290181369123,0.008192080306715636,67
125,35.93966808319092,0.7835427897711653,0.5825263500213623,0.22762252064377544,0.95,SAMME.R,2.0,30,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 30}",0.5956135321100917,0.5941218637992831,0.6091756272401434,0.5981362007168459,0.6018637992831541,0.5997822046299037,0.00537951749533415,89,0.7499118165784833,0.7445255474452555,0.7681931132410366,0.7575431034482759,0.75997150997151,0.7560290181369123,0.008192080306715636,67
126,35.06277480125427,1.5806889196999854,0.6374396324157715,0.16138700486312463,0.95,SAMME.R,2.0,40,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 40}",0.5956135321100917,0.5941218637992831,0.6091756272401434,0.5981362007168459,0.6018637992831541,0.5997822046299037,0.00537951749533415,89,0.7499118165784833,0.7445255474452555,0.7681931132410366,0.7575431034482759,0.75997150997151,0.7560290181369123,0.008192080306715636,67
127,33.383375310897826,0.9365040540005956,0.637767744064331,0.1669169432776019,0.95,SAMME.R,2.0,50,"{'corr_selector__threshold': 0.95, 'model__algorithm': 'SAMME.R', 'model__learning_rate': 2.0, 'model__n_estimators': 50}",0.5956135321100917,0.5941218637992831,0.6091756272401434,0.5981362007168459,0.6018637992831541,0.5997822046299037,0.00537951749533415,89,0.7499118165784833,0.7445255474452555,0.7681931132410366,0.7575431034482759,0.75997150997151,0.7560290181369123,0.008192080306715636,67
